CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MFACTOR
201320105652	1	14.066514	4	1	5	75	11	0
201320105652	2	14.066514	4	1	5	75	11	0
201320105683	1	88.8272	4	5	1	75	11	0
201320105695	1	209.9552	4	6	1	75	11	0
201320105701	1	210.99771	4	6	5	75	11	0
201320105701	2	210.99771	4	6	5	75	11	0
201320105705	1	351.66285	4	4	5	75	11	0
201320105705	2	351.66285	4	4	5	75	11	0
201320105733	1	347.2336	4	4	1	75	11	0
201320105752	1	16.1504	4	3	1	75	11	0
201320105752	2	16.1504	4	3	1	75	11	0
201320105760	1	8.0752	4	1	1	75	11	0
201320105760	2	8.0752	4	1	1	75	11	0
201320105760	3	8.0752	4	1	1	75	11	0
201320105865	1	347.2336	4	4	4	75	11	0
201320105865	2	347.2336	4	4	4	75	11	0
201320105883	1	84.399084	4	5	5	75	11	0
201320105883	2	84.399084	4	5	5	75	11	0
201320105883	3	84.399084	4	5	5	75	11	0
201320105889	1	351.66285	4	4	5	75	11	0
201320105889	2	351.66285	4	4	5	75	11	0
201320105942	1	16.1504	4	3	1	75	11	0
201320105942	2	16.1504	4	3	1	75	11	0
201320105950	1	347.2336	4	4	1	75	11	0
201320105950	2	347.2336	4	4	1	75	11	0
201320105967	1	210.99771	4	6	5	75	11	0
201320105987	1	8.0752	4	1	1	75	11	0
201320106028	1	88.8272	4	5	1	75	11	0
201320106028	2	88.8272	4	5	1	75	11	0
201320106028	3	88.8272	4	5	1	75	11	0
201320106032	1	209.9552	4	6	1	75	11	0
201320106076	1	8.0752	4	1	1	75	11	0
201320106093	1	8.0752	4	1	1	75	11	0
201320106093	2	8.0752	4	1	1	75	11	0
201320106113	1	347.2336	4	4	1	75	11	0
201320106113	2	347.2336	4	4	1	75	11	0
201320106118	1	8.0752	4	1	1	75	11	0
201320106118	2	8.0752	4	1	1	75	11	0
201320106133	1	14.066514	4	1	5	75	11	0
201320106135	1	84.399084	4	5	5	75	11	0
201320106135	2	84.399084	4	5	5	75	11	0
201320106135	3	84.399084	4	5	5	75	11	0
201320106135	4	84.399084	4	5	5	75	11	0
201320106137	1	351.66285	4	4	5	75	11	0
201320106137	2	351.66285	4	4	5	75	11	0
201320106141	1	210.99771	4	6	5	75	11	0
201320106141	2	210.99771	4	6	5	75	11	0
201320106162	1	14.066514	4	1	5	75	11	0
201320106162	2	14.066514	4	1	5	75	11	0
201320106507	1	8.0752	4	1	1	75	11	0
201320106728	1	8.0752	4	1	1	75	11	0
201320519671	1	210.5812	4	6	1	76	12	0
201320519717	1	105.2906	4	1	18	76	12	0
201320519734	1	315.8718	4	4	4	76	12	0
201320519734	2	315.8718	4	4	4	76	12	0
201320519758	1	105.2906	4	5	1	76	12	0
201320519760	1	105.2906	4	5	1	76	12	0
201320519761	1	210.5812	4	6	1	76	12	0
201320519771	1	210.5812	4	6	1	76	12	1
201320519772	1	315.8718	4	4	1	76	12	97
201320519774	1	105.2906	4	5	2	76	12	0
201320519776	1	315.8718	4	4	2	76	12	0
201320519776	2	315.8718	4	4	2	76	12	0
201320519777	1	105.2906	4	3	3	76	12	0
201320519778	1	105.2906	4	3	3	76	12	0
201320519781	1	105.2906	4	5	6	76	12	0
201320519783	1	105.2906	4	5	6	76	12	0
201320519784	1	300.829985	4	6	7	76	12	0
201320519784	2	300.829985	4	6	7	76	12	0
201320519785	1	300.829985	4	4	7	76	12	0
201320519785	2	300.829985	4	4	7	76	12	0
201320519786	1	300.829985	4	4	7	76	12	0
201320519786	2	300.829985	4	4	7	76	12	0
201320519814	1	105.2906	4	1	1	76	12	0
201320519817	1	315.8718	4	4	6	76	12	0
201320519817	2	315.8718	4	4	6	76	12	0
201320519831	1	105.2906	4	5	1	76	12	0
201320519831	2	105.2906	4	5	1	76	12	0
201320519832	1	210.5812	4	6	1	76	12	0
201320519836	1	210.5812	4	6	4	76	12	0
201320519836	2	210.5812	4	6	4	76	12	0
201320519837	1	105.2906	4	3	4	76	12	0
201320519838	1	315.8718	4	4	4	76	12	0
201320519851	1	210.5812	4	6	1	76	12	0
201320519853	1	210.5812	4	6	1	76	12	0
201320519853	2	210.5812	4	6	1	76	12	0
201320519856	1	210.5812	4	6	1	76	12	0
201320519857	1	315.8718	4	4	3	76	12	0
201320519860	1	315.8718	4	4	3	76	12	0
201320519860	2	315.8718	4	4	3	76	12	0
201320519862	1	105.2906	4	5	5	76	12	0
201320519863	1	210.5812	4	6	5	76	12	0
201320519863	2	210.5812	4	6	5	76	12	0
201320519864	1	315.8718	4	4	5	76	12	0
201320519866	1	315.8718	4	4	18	76	12	15
201320519867	1	105.2906	4	2	18	76	12	0
201320519867	2	105.2906	4	2	18	76	12	0
201320519868	1	105.2906	4	5	18	76	12	0
201320519912	1	210.5812	4	6	1	76	12	0
201320519913	1	105.2906	4	2	1	76	12	0
201320519914	1	105.2906	4	2	1	76	12	0
201320519915	1	210.5812	4	6	2	76	12	0
201320519915	2	210.5812	4	6	2	76	12	0
201320519917	1	210.5812	4	6	2	76	12	0
201320519917	2	210.5812	4	6	2	76	12	0
201320519919	1	105.2906	4	3	5	76	12	0
201320519920	1	105.2906	4	5	5	76	12	0
201320519920	2	105.2906	4	5	5	76	12	0
201320519921	1	210.5812	4	6	5	76	12	0
201320519924	1	210.5812	4	6	18	76	12	0
201320519924	2	210.5812	4	6	18	76	12	0
201320519925	1	315.8718	4	4	18	76	12	0
201320519928	1	315.8718	4	4	4	76	12	0
201320519931	1	315.8718	4	4	4	76	12	0
201320519931	2	315.8718	4	4	4	76	12	8
201320519953	1	315.8718	4	4	3	76	12	0
201320519953	2	315.8718	4	4	3	76	12	0
201320519956	1	105.2906	4	5	4	76	12	0
201320519956	2	105.2906	4	5	4	76	12	0
201320519958	1	105.2906	4	5	5	76	12	0
201320519959	1	105.2906	4	5	5	76	12	0
201320519960	1	210.5812	4	6	18	76	12	0
201320519960	2	210.5812	4	6	18	76	12	0
201320519971	1	315.8718	4	4	1	76	12	99
201320519975	1	210.5812	4	6	1	76	12	0
201320519976	1	315.8718	4	4	1	76	12	15
201320519978	1	105.2906	4	3	1	76	12	0
201320519979	1	300.829985	4	4	7	76	12	98
201320519980	1	300.829985	4	6	7	76	12	99
201320519981	1	300.829985	4	4	7	76	12	0
201320519981	2	300.829985	4	4	7	76	12	0
201320519982	1	300.829985	4	4	7	76	12	99
201320519982	2	300.829985	4	4	7	76	12	99
201320519983	1	105.2906	4	5	18	76	12	1
201320519983	2	105.2906	4	5	18	76	12	0
201320519984	1	210.5812	4	6	18	76	12	0
201320519984	2	210.5812	4	6	18	76	12	0
201320519992	1	210.5812	4	6	1	76	12	0
201320519995	1	105.2906	4	3	2	76	12	0
201320519995	2	105.2906	4	3	2	76	12	0
201320519997	1	105.2906	4	5	2	76	12	0
201320519997	2	105.2906	4	5	2	76	12	0
201320519998	1	315.8718	4	4	2	76	12	0
201320520001	1	105.2906	4	3	3	76	12	0
201320520002	1	105.2906	4	3	3	76	12	0
201320520003	1	315.8718	4	4	3	76	12	6
201320520003	1	315.8718	4	4	3	76	12	13
201320520003	2	315.8718	4	4	3	76	12	0
201320520006	1	210.5812	4	6	3	76	12	0
201320520006	2	210.5812	4	6	3	76	12	0
201320520007	1	105.2906	4	1	3	76	12	0
201320520009	1	210.5812	4	6	4	76	12	0
201320520012	1	315.8718	4	4	6	76	12	0
201320520013	1	300.829985	4	1	7	76	12	0
201320520014	1	300.829985	4	6	7	76	12	0
201320520014	2	300.829985	4	6	7	76	12	0
201320520015	1	300.829985	4	4	7	76	12	0
201320520015	2	300.829985	4	4	7	76	12	0
201320520039	1	315.8718	4	4	1	76	12	99
201320520039	2	315.8718	4	4	1	76	12	0
201320520041	1	105.2906	4	3	1	76	12	0
201320520042	1	105.2906	4	3	1	76	12	0
201320520044	1	105.2906	4	5	1	76	12	0
201320520045	1	210.5812	4	6	1	76	12	0
201320520045	2	210.5812	4	6	1	76	12	0
201320520046	1	315.8718	4	4	4	76	12	0
201320520046	2	315.8718	4	4	4	76	12	0
201320520048	1	315.8718	4	4	5	76	12	0
201320520049	1	105.2906	4	5	5	76	12	0
201320520050	1	105.2906	4	3	5	76	12	99
201320520051	1	210.5812	4	6	6	76	12	0
201320520053	1	105.2906	4	5	6	76	12	0
201320520073	1	105.2906	4	5	1	76	12	99
201320520075	1	315.8718	4	4	1	76	12	0
201320520078	1	210.5812	4	6	4	76	12	99
201320520078	2	210.5812	4	6	4	76	12	0
201320520080	1	105.2906	4	5	5	76	12	0
201320520092	1	105.2906	4	3	1	76	12	0
201320520095	1	210.5812	4	6	1	76	12	0
201320520100	1	315.8718	4	4	5	76	12	0
201320520102	1	105.2906	4	5	6	76	12	0
201320520104	1	105.2906	4	3	6	76	12	0
201320520105	1	210.5812	4	6	6	76	12	0
201320520106	1	300.829985	4	4	7	76	12	0
201320520106	2	300.829985	4	4	7	76	12	0
201320520107	1	315.8718	4	4	18	76	12	0
201320520112	1	210.5812	4	6	1	76	12	0
201320520115	1	315.8718	4	4	1	76	12	99
201320520118	1	315.8718	4	4	2	76	12	0
201320520121	1	315.8718	4	4	3	76	12	0
201320520121	2	315.8718	4	4	3	76	12	0
201320520122	1	105.2906	4	3	3	76	12	0
201320520122	2	105.2906	4	3	3	76	12	0
201320520124	1	105.2906	4	5	4	76	12	0
201320520124	2	105.2906	4	5	4	76	12	0
201320520125	1	315.8718	4	4	4	76	12	0
201320520125	2	315.8718	4	4	4	76	12	0
201320520127	1	105.2906	4	2	4	76	12	0
201320520127	2	105.2906	4	2	4	76	12	0
201320520128	1	105.2906	4	1	4	76	12	0
201320520128	2	105.2906	4	1	4	76	12	0
201320520132	1	210.5812	4	6	18	76	12	0
201320520151	1	105.2906	4	3	1	76	12	0
201320520157	1	315.8718	4	4	2	76	12	0
201320520157	2	315.8718	4	4	2	76	12	0
201320520158	1	210.5812	4	6	2	76	12	0
201320520161	1	315.8718	4	4	4	76	12	0
201320520161	2	315.8718	4	4	4	76	12	0
201320520164	1	315.8718	4	4	4	76	12	0
201320520164	2	315.8718	4	4	4	76	12	0
201320520167	1	210.5812	4	6	5	76	12	0
201320520168	1	105.2906	4	3	5	76	12	0
201320520170	1	300.829985	4	4	7	76	12	0
201320520170	2	300.829985	4	4	7	76	12	0
201320520171	1	300.829985	4	6	7	76	12	0
201320520171	2	300.829985	4	6	7	76	12	0
201320520172	1	300.829985	4	4	7	76	12	0
201320520172	2	300.829985	4	4	7	76	12	0
201320520173	1	300.829985	4	4	7	76	12	0
201320520173	2	300.829985	4	4	7	76	12	0
201320520173	3	300.829985	4	4	7	76	12	0
201320520174	1	300.829985	4	5	7	76	12	0
201320520174	2	300.829985	4	5	7	76	12	0
201320520175	1	300.829985	4	4	7	76	12	98
201320520175	2	300.829985	4	4	7	76	12	98
201320520191	1	315.8718	4	4	1	76	12	0
201320520191	2	315.8718	4	4	1	76	12	0
201320520192	1	210.5812	4	6	1	76	12	0
201320520195	1	105.2906	4	3	1	76	12	99
201320520197	1	315.8718	4	4	1	76	12	0
201320520198	1	105.2906	4	3	1	76	12	0
201320520199	1	105.2906	4	1	1	76	12	0
201320520203	1	315.8718	4	4	4	76	12	0
201320520203	2	315.8718	4	4	4	76	12	0
201320520208	1	315.8718	4	4	18	76	12	0
201320520212	1	105.2906	4	2	18	76	12	0
201320520212	2	105.2906	4	2	18	76	12	0
201320520232	1	210.5812	4	6	1	76	12	1
201320520233	1	315.8718	4	4	1	76	12	0
201320520238	1	315.8718	4	4	2	76	12	0
201320520238	2	315.8718	4	4	2	76	12	0
201320520239	1	105.2906	4	3	4	76	12	0
201320520239	2	105.2906	4	3	4	76	12	0
201320520240	1	315.8718	4	4	4	76	12	0
201320520240	2	315.8718	4	4	4	76	12	0
201320520242	1	210.5812	4	6	4	76	12	0
201320520242	2	210.5812	4	6	4	76	12	0
201320520245	1	210.5812	4	6	4	76	12	0
201320520245	2	210.5812	4	6	4	76	12	0
201320520246	1	105.2906	4	3	6	76	12	0
201320520247	1	105.2906	4	3	6	76	12	99
201320520248	1	300.829985	4	4	7	76	12	99
201320520248	2	300.829985	4	4	7	76	12	99
201320520249	1	300.829985	4	4	7	76	12	0
201320520251	1	105.2906	4	5	18	76	12	0
201320520251	2	105.2906	4	5	18	76	12	0
201320520271	1	105.2906	4	5	1	76	12	0
201320520272	1	210.5812	4	6	1	76	12	0
201320520275	1	315.8718	4	4	1	76	12	0
201320520278	1	105.2906	4	3	1	76	12	0
201320520279	1	210.5812	4	6	1	76	12	1
201320520282	1	105.2906	4	3	5	76	12	98
201320520283	1	105.2906	4	3	5	76	12	99
201320520284	1	315.8718	4	4	5	76	12	0
201320520284	2	315.8718	4	4	5	76	12	0
201320520287	1	315.8718	4	4	18	76	12	15
201320520291	1	105.2906	4	1	1	76	12	0
201320520291	2	105.2906	4	1	1	76	12	0
201320520292	1	315.8718	4	4	1	76	12	0
201320520292	2	315.8718	4	4	1	76	12	0
201320520293	1	210.5812	4	6	2	76	12	0
201320520293	2	210.5812	4	6	2	76	12	0
201320520295	1	105.2906	4	5	2	76	12	3
201320520300	1	105.2906	4	3	5	76	12	0
201320520301	1	315.8718	4	4	5	76	12	0
201320520304	1	300.829985	4	4	7	76	12	0
201320520304	2	300.829985	4	4	7	76	12	0
201320520305	1	300.829985	4	3	7	76	12	2
201320520305	2	300.829985	4	3	7	76	12	0
201320520311	1	105.2906	4	5	4	76	12	0
201320520312	1	105.2906	4	5	4	76	12	0
201320520312	2	105.2906	4	5	4	76	12	0
201320520334	1	315.8718	4	4	2	76	12	0
201320520334	2	315.8718	4	4	2	76	12	0
201320520337	1	105.2906	4	2	2	76	12	0
201320520338	1	315.8718	4	4	3	76	12	0
201320520338	2	315.8718	4	4	3	76	12	0
201320520339	1	105.2906	4	3	3	76	12	0
201320520339	2	105.2906	4	3	3	76	12	0
201320520341	1	105.2906	4	3	3	76	12	0
201320520341	2	105.2906	4	3	3	76	12	0
201320520343	1	315.8718	4	4	3	76	12	0
201320520343	2	315.8718	4	4	3	76	12	0
201320520344	1	105.2906	4	2	3	76	12	0
201320520344	2	105.2906	4	2	3	76	12	0
201320520345	1	105.2906	4	3	3	76	12	0
201320520347	1	300.829985	4	4	7	76	12	0
201320520347	2	300.829985	4	4	7	76	12	0
201320520349	1	210.5812	4	6	18	76	12	0
201320520349	2	210.5812	4	6	18	76	12	0
201320520351	1	210.5812	4	6	1	76	12	99
201320520353	1	105.2906	4	5	2	76	12	0
201320520353	2	105.2906	4	5	2	76	12	0
201320520354	1	315.8718	4	4	2	76	12	0
201320520354	2	315.8718	4	4	2	76	12	0
201320520356	1	105.2906	4	5	2	76	12	0
201320520356	2	105.2906	4	5	2	76	12	0
201320520357	1	300.829985	4	1	7	76	12	0
201320520357	2	300.829985	4	1	7	76	12	0
201320520357	3	300.829985	4	1	7	76	12	0
201320520357	4	300.829985	4	1	7	76	12	0
201320520357	5	300.829985	4	1	7	76	12	0
201320520358	1	300.829985	4	6	7	76	12	0
201320520358	2	300.829985	4	6	7	76	12	0
201320520358	3	300.829985	4	6	7	76	12	0
201320520359	1	300.829985	4	6	7	76	12	0
201320520359	2	300.829985	4	6	7	76	12	0
201320520360	1	105.2906	4	2	18	76	12	0
201320520362	1	315.8718	4	4	18	76	12	0
201320520363	1	210.5812	4	6	18	76	12	0
201320520364	1	105.2906	4	1	18	76	12	0
201320520371	1	315.8718	4	4	1	76	12	0
201320520371	2	315.8718	4	4	1	76	12	0
201320520373	1	105.2906	4	3	1	76	12	0
201320520374	1	105.2906	4	3	1	76	12	0
201320520374	2	105.2906	4	3	1	76	12	0
201320520375	1	105.2906	4	3	1	76	12	0
201320520377	1	315.8718	4	4	1	76	12	0
201320520380	1	315.8718	4	4	2	76	12	0
201320520380	2	315.8718	4	4	2	76	12	0
201320520382	1	105.2906	4	5	3	76	12	0
201320520382	2	105.2906	4	5	3	76	12	0
201320520384	1	315.8718	4	4	3	76	12	0
201320520384	2	315.8718	4	4	3	76	12	0
201320520385	1	105.2906	4	1	5	76	12	0
201320520386	1	105.2906	4	1	5	76	12	0
201320520388	1	105.2906	4	3	5	76	12	7
201320520388	2	105.2906	4	3	5	76	12	0
201320520389	1	210.5812	4	6	5	76	12	0
201320520390	1	105.2906	4	5	5	76	12	0
201320520391	1	105.2906	4	5	5	76	12	0
201320520392	1	300.829985	4	4	7	76	12	0
201320520392	2	300.829985	4	4	7	76	12	0
201320520411	1	105.2906	4	1	18	76	12	0
201320520413	1	105.2906	4	3	1	76	12	99
201320520414	1	315.8718	4	4	1	76	12	0
201320520415	1	105.2906	4	3	1	76	12	0
201320520418	1	105.2906	4	2	1	76	12	0
201320520419	1	315.8718	4	4	1	76	12	99
201320520419	2	315.8718	4	4	1	76	12	0
201320520421	1	105.2906	4	1	1	76	12	99
201320520423	1	210.5812	4	6	1	76	12	17
201320520423	2	210.5812	4	6	1	76	12	0
201320520424	1	105.2906	4	3	1	76	12	5
201320520425	1	315.8718	4	4	1	76	12	0
201320520426	1	315.8718	4	4	4	76	12	1
201320520429	1	315.8718	4	4	4	76	12	0
201320520432	1	105.2906	4	5	4	76	12	0
201320520432	2	105.2906	4	5	4	76	12	0
201320520432	3	105.2906	4	5	4	76	12	99
201320520432	4	105.2906	4	5	4	76	12	0
201320520433	1	210.5812	4	6	4	76	12	0
201320520434	1	315.8718	4	4	4	76	12	0
201320520434	2	315.8718	4	4	4	76	12	0
201320520452	1	105.2906	4	5	1	76	12	0
201320520455	1	210.5812	4	6	2	76	12	0
201320520455	2	210.5812	4	6	2	76	12	0
201320520458	1	105.2906	4	5	5	76	12	0
201320520459	1	300.829985	4	4	7	76	12	0
201320520459	2	300.829985	4	4	7	76	12	0
201320520471	1	105.2906	4	1	1	76	12	0
201320520472	1	210.5812	4	6	1	76	12	0
201320520474	1	315.8718	4	4	1	76	12	0
201320520477	1	315.8718	4	4	3	76	12	0
201320520477	2	315.8718	4	4	3	76	12	0
201320520479	1	105.2906	4	5	3	76	12	0
201320520479	2	105.2906	4	5	3	76	12	0
201320520481	1	105.2906	4	5	4	76	12	0
201320520481	2	105.2906	4	5	4	76	12	0
201320520483	1	105.2906	4	5	4	76	12	0
201320520483	2	105.2906	4	5	4	76	12	0
201320520484	1	105.2906	4	3	6	76	12	0
201320520486	1	105.2906	4	5	6	76	12	0
201320520487	1	210.5812	4	6	6	76	12	0
201320520487	2	210.5812	4	6	6	76	12	0
201320520488	1	300.829985	4	4	7	76	12	0
201320520488	2	300.829985	4	4	7	76	12	0
201320520492	1	210.5812	4	6	1	76	12	1
201320520495	1	210.5812	4	6	1	76	12	1
201320520499	1	105.2906	4	1	1	76	12	0
201320520506	1	210.5812	4	6	18	76	12	0
201320520506	2	210.5812	4	6	18	76	12	0
201320520507	1	315.8718	4	4	18	76	12	0
201320520511	1	105.2906	4	3	1	76	12	0
201320520512	1	105.2906	4	3	1	76	12	0
201320520514	1	105.2906	4	5	1	76	12	0
201320520515	1	315.8718	4	4	1	76	12	0
201320520516	1	210.5812	4	6	1	76	12	0
201320520519	1	210.5812	4	6	1	76	12	0
201320520520	1	105.2906	4	2	1	76	12	0
201320520522	1	210.5812	4	6	3	76	12	0
201320520525	1	105.2906	4	3	3	76	12	0
201320520525	2	105.2906	4	3	3	76	12	0
201320520526	1	315.8718	4	4	3	76	12	0
201320520526	2	315.8718	4	4	3	76	12	0
201320520529	1	105.2906	4	3	6	76	12	0
201320520531	1	315.8718	4	4	1	76	12	0
201320520534	1	315.8718	4	4	5	76	12	0
201320520536	1	315.8718	4	4	18	76	12	0
201320520539	1	210.5812	4	6	18	76	12	0
201320520539	2	210.5812	4	6	18	76	12	0
201320520540	1	105.2906	4	5	18	76	12	0
201320520542	1	210.5812	4	6	4	76	12	0
201320520542	2	210.5812	4	6	4	76	12	0
201320520555	1	315.8718	4	4	3	76	12	0
201320520555	2	315.8718	4	4	3	76	12	0
201320520556	1	105.2906	4	3	3	76	12	0
201320520556	2	105.2906	4	3	3	76	12	0
201320520559	1	210.5812	4	6	3	76	12	0
201320520559	2	210.5812	4	6	3	76	12	0
201320520562	1	315.8718	4	4	3	76	12	0
201320520562	2	315.8718	4	4	3	76	12	0
201320520569	1	210.5812	4	6	1	76	12	0
201320520570	1	105.2906	4	5	1	76	12	0
201320520570	2	105.2906	4	5	1	76	12	0
201320520572	1	105.2906	4	5	1	76	12	0
201320520591	1	105.2906	4	3	1	76	12	0
201320520591	2	105.2906	4	3	1	76	12	99
201320520592	1	105.2906	4	2	1	76	12	0
201320520594	1	210.5812	4	6	1	76	12	99
201320520597	1	105.2906	4	1	1	76	12	0
201320520597	2	105.2906	4	1	1	76	12	0
201320520597	3	105.2906	4	1	1	76	12	0
201320520597	4	105.2906	4	1	1	76	12	0
201320520598	1	105.2906	4	5	2	76	12	0
201320520598	2	105.2906	4	5	2	76	12	0
201320520599	1	105.2906	4	5	2	76	12	0
201320520599	2	105.2906	4	5	2	76	12	0
201320520601	1	105.2906	4	5	3	76	12	0
201320520601	2	105.2906	4	5	3	76	12	0
201320520602	1	105.2906	4	5	4	76	12	0
201320520602	2	105.2906	4	5	4	76	12	0
201320520603	1	315.8718	4	4	4	76	12	0
201320520606	1	315.8718	4	4	4	76	12	0
201320520606	2	315.8718	4	4	4	76	12	0
201320520608	1	105.2906	4	3	5	76	12	0
201320520609	1	105.2906	4	3	5	76	12	0
201320520611	1	315.8718	4	4	5	76	12	98
201320520613	1	210.5812	4	6	6	76	12	0
201320520614	1	315.8718	4	4	6	76	12	0
201320520615	1	105.2906	4	2	6	76	12	0
201320520615	2	105.2906	4	2	6	76	12	0
201320520617	1	105.2906	4	5	6	76	12	0
201320520619	1	300.829985	4	4	7	76	12	0
201320520619	2	300.829985	4	4	7	76	12	0
201320520620	1	210.5812	4	6	18	76	12	0
201320520631	1	315.8718	4	4	1	76	12	97
201320520632	1	210.5812	4	6	1	76	12	0
201320520633	1	105.2906	4	3	1	76	12	0
201320520638	1	105.2906	4	5	1	76	12	0
201320520639	1	105.2906	4	3	1	76	12	0
201320520641	1	210.5812	4	6	3	76	12	0
201320520641	2	210.5812	4	6	3	76	12	0
201320520642	1	105.2906	4	5	3	76	12	0
201320520642	2	105.2906	4	5	3	76	12	0
201320520642	3	105.2906	4	5	3	76	12	0
201320520643	1	105.2906	4	3	3	76	12	0
201320520644	1	315.8718	4	4	3	76	12	0
201320520644	2	315.8718	4	4	3	76	12	0
201320520647	1	315.8718	4	4	3	76	12	0
201320520647	2	315.8718	4	4	3	76	12	0
201320520647	3	315.8718	4	4	3	76	12	0
201320520649	1	210.5812	4	6	2	76	12	0
201320520649	2	210.5812	4	6	2	76	12	0
201320520650	1	315.8718	4	4	2	76	12	0
201320520650	2	315.8718	4	4	2	76	12	0
201320520652	1	105.2906	4	5	2	76	12	0
201320520652	2	105.2906	4	5	2	76	12	0
201320520654	1	210.5812	4	6	5	76	12	0
201320520656	1	105.2906	4	5	5	76	12	0
201320520673	1	210.5812	4	6	1	76	12	0
201320520675	1	315.8718	4	4	1	76	12	0
201320520678	1	105.2906	4	5	2	76	12	0
201320520679	1	210.5812	4	6	6	76	12	99
201320520680	1	105.2906	4	5	6	76	12	0
201320520681	1	300.829985	4	6	7	76	12	0
201320520681	2	300.829985	4	6	7	76	12	0
201320520682	1	300.829985	4	5	7	76	12	3
201320520683	1	105.2906	4	5	18	76	12	0
201320520684	1	105.2906	4	3	18	76	12	17
201320520691	1	210.5812	4	6	1	76	12	0
201320520696	1	105.2906	4	1	1	76	12	0
201320520696	2	105.2906	4	1	1	76	12	0
201320520698	1	210.5812	4	6	3	76	12	0
201320520698	2	210.5812	4	6	3	76	12	0
201320520701	1	315.8718	4	4	4	76	12	0
201320520701	2	315.8718	4	4	4	76	12	0
201320520702	1	105.2906	4	5	4	76	12	0
201320520702	2	105.2906	4	5	4	76	12	0
201320520703	1	105.2906	4	5	4	76	12	0
201320520703	2	105.2906	4	5	4	76	12	0
201320520704	1	105.2906	4	5	4	76	12	0
201320520704	2	105.2906	4	5	4	76	12	0
201320520705	1	315.8718	4	4	5	76	12	0
201320520706	1	105.2906	4	3	5	76	12	3
201320520707	1	105.2906	4	5	5	76	12	0
201320520710	1	300.829985	4	4	7	76	12	0
201320520710	2	300.829985	4	4	7	76	12	0
201320520711	1	315.8718	4	4	18	76	12	0
201320520712	1	210.5812	4	6	18	76	12	0
201320520731	1	315.8718	4	4	1	76	12	0
201320520731	2	315.8718	4	4	1	76	12	0
201320520733	1	210.5812	4	6	1	76	12	0
201320520735	1	105.2906	4	5	1	76	12	0
201320520736	1	210.5812	4	6	1	76	12	0
201320520738	1	315.8718	4	4	1	76	12	0
201320520740	1	105.2906	4	2	2	76	12	0
201320520740	2	105.2906	4	2	2	76	12	0
201320520741	1	105.2906	4	1	3	76	12	0
201320520744	1	210.5812	4	6	3	76	12	0
201320520744	2	210.5812	4	6	3	76	12	0
201320520745	1	315.8718	4	4	3	76	12	0
201320520745	2	315.8718	4	4	3	76	12	0
201320520748	1	210.5812	4	6	5	76	12	0
201320520749	1	210.5812	4	6	18	76	12	0
201320520751	1	210.5812	4	6	18	76	12	0
201320520753	1	315.8718	4	4	18	76	12	0
201320520773	1	105.2906	4	1	1	76	12	0
201320520774	1	315.8718	4	4	1	76	12	0
201320520775	1	105.2906	4	1	1	76	12	0
201320520775	2	105.2906	4	1	1	76	12	0
201320520776	1	105.2906	4	1	1	76	12	0
201320520777	1	105.2906	4	1	1	76	12	0
201320520778	1	105.2906	4	5	2	76	12	0
201320520779	1	315.8718	4	4	2	76	12	0
201320520780	1	210.5812	4	6	2	76	12	0
201320520780	2	210.5812	4	6	2	76	12	0
201320520784	1	105.2906	4	5	6	76	12	99
201320520786	1	300.829985	4	4	7	76	12	99
201320520786	2	300.829985	4	4	7	76	12	0
201320520787	1	300.829985	4	5	7	76	12	0
201320520787	2	300.829985	4	5	7	76	12	0
201320520787	3	300.829985	4	5	7	76	12	0
201320520788	1	105.2906	4	5	18	76	12	0
201320520790	1	210.5812	4	6	18	76	12	99
201320520792	1	105.2906	4	2	18	76	12	0
201320520811	1	210.5812	4	6	1	76	12	0
201320520812	1	105.2906	4	5	1	76	12	0
201320520813	1	105.2906	4	3	1	76	12	0
201320520815	1	105.2906	4	5	1	76	12	0
201320520817	1	210.5812	4	6	2	76	12	0
201320520820	1	315.8718	4	4	3	76	12	0
201320520821	1	210.5812	4	6	3	76	12	99
201320520821	2	210.5812	4	6	3	76	12	0
201320520823	1	105.2906	4	1	3	76	12	0
201320520823	2	105.2906	4	1	3	76	12	0
201320520824	1	105.2906	4	5	4	76	12	0
201320520824	2	105.2906	4	5	4	76	12	0
201320520826	1	210.5812	4	6	4	76	12	0
201320520826	2	210.5812	4	6	4	76	12	0
201320520828	1	105.2906	4	3	5	76	12	0
201320520830	1	315.8718	4	4	5	76	12	0
201320520830	2	315.8718	4	4	5	76	12	0
201320520831	1	210.5812	4	6	5	76	12	0
201320520832	1	105.2906	4	2	18	76	12	0
201320520832	2	105.2906	4	2	18	76	12	0
201320520833	1	105.2906	4	3	18	76	12	0
201320520835	1	315.8718	4	4	18	76	12	0
201320520835	2	315.8718	4	4	18	76	12	0
201320520851	1	315.8718	4	4	1	76	12	0
201320520852	1	105.2906	4	2	1	76	12	0
201320520856	1	105.2906	4	1	1	76	12	0
201320520858	1	105.2906	4	5	1	76	12	0
201320520858	2	105.2906	4	5	1	76	12	0
201320520859	1	315.8718	4	4	1	76	12	0
201320520859	2	315.8718	4	4	1	76	12	0
201320520862	1	105.2906	4	3	3	76	12	0
201320520863	1	105.2906	4	3	3	76	12	0
201320520865	1	315.8718	4	4	3	76	12	99
201320520868	1	210.5812	4	6	3	76	12	0
201320520870	1	315.8718	4	4	3	76	12	99
