CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_FORMS	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201320105586	2	14.066514	4	1	5	75	11	1	0	10	10	39	33	0	2	0	2	405	14	2002	1J4GL58K32W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201320519838	2	315.8718	4	4	4	76	12	1	0	1	13	50	14	0	2	0	20	9	2	1988	1G1FP2187JL1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201320519998	2	315.8718	4	4	2	76	12	1	0	2	12	32	14	0	2	0	7	472	30	1995	1B7FL26G7SW9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	6	2	12	0	0	0
201320520118	2	315.8718	4	4	2	76	12	1	0	3	19	14	14	0	2	0	20	37	4	2011	1G1ZC5E11BF3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201320520249	2	300.829985	4	4	7	76	12	1	0	4	19	35	14	0	2	0	12	402	14	2005	1FMYU93175KE	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320520295	2	105.2906	4	5	2	76	12	1	0	4	17	32	14	0	3	0	12	481	31	1989	1FTEX14N1KKA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201320520337	2	105.2906	4	2	2	76	12	1	0	5	6	33	14	0	2	0	98	884	62	2007	5PVNJ8JV372S	0	77	777777777	77777777777	2	1	98	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201320520429	2	315.8718	4	4	4	76	12	1	0	5	11	49	14	0	2	0	49	402	14	2011	2T3DK4DV0BW0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201320520433	2	210.5812	4	6	4	76	12	1	0	5	12	3	14	0	2	0	58	37	4	2007	JNKBV61E27M7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201320520603	2	315.8718	4	4	4	76	12	1	0	6	8	1	14	0	2	0	37	31	4	2009	2HGFA16519H3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	5	12	0	0	0
201320520779	2	315.8718	4	4	2	76	12	1	0	7	13	24	14	0	2	0	18	401	14	2005	3G5DA03E95S5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320520865	2	315.8718	4	4	3	76	12	1	0	8	14	33	14	0	2	0	20	481	31	2011	1GC2KVCG0BZ2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	0	5	12	0	0	0
201320520923	2	300.829985	4	4	7	76	12	1	0	8	20	50	14	0	2	0	21	18	2	1991	1G3NL14UXMM0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	5	12	0	0	0
201320520960	1	315.8718	4	4	2	76	12	1	0	9	19	57	14	0	2	0	7	482	31	1999	1B7HC13Z4XJ6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320521053	2	315.8718	4	4	4	76	12	1	0	9	23	22	14	0	2	0	35	43	6	2003	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	5	12	0	0	0
201320521099	2	315.8718	4	4	2	76	12	1	0	10	19	19	14	0	2	0	7	21	6	2005	2D4FV48T55H6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320521155	2	315.8718	4	4	1	76	12	1	1	11	0	28	14	0	2	0	12	422	15	2006	1FMPU16576LA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201320521205	2	315.8718	4	4	3	76	12	1	0	11	19	53	38	0	3	0	49	481	31	1993	JT4VN93D0P50	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	8	5	12	0	0	0
201320521206	2	315.8718	4	4	4	76	12	1	0	11	23	43	14	0	2	0	35	39	4	2000	JN1CA31A8YT2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201320521294	2	105.2906	4	5	18	76	12	1	1	11	12	6	14	0	2	0	35	472	30	2005	1N6AD06W65C4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201320521430	2	210.5812	4	6	5	76	12	1	0	12	17	55	1	0	3	0	99	399	9	2014	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	12	0	0	0
201320521432	1	315.8718	4	4	5	76	12	1	1	12	15	21	14	0	2	0	18	22	4	2008	2G4WD5821811	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	8	5	12	0	0	0
201320521578	2	315.8718	4	4	3	76	12	1	0	12	19	52	14	0	2	0	12	37	4	2000	1FAHP3433YW3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	5	12	0	0	0
201320931368	2	331.9062	4	4	1	78	12	1	0	1	99	99	14	0	2	0	12	422	15	2003	1FMPU16LX3LC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201320931377	2	331.9062	4	4	1	78	12	1	0	1	19	20	14	0	2	0	41	50	4	2010	1YVHZ8BH0A5M	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	2	5	12	0	0	0
201320931455	2	221.2708	4	6	1	78	12	1	0	1	9	39	14	0	2	0	22	20	4	2005	2G2WP522X511	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201320931463	2	110.6354	4	5	1	78	12	1	0	1	21	46	14	0	2	0	7	482	31	1997	3B7KC23Z5VM5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201320931511	2	331.9062	4	4	1	78	12	1	0	1	21	27	14	0	2	0	20	481	31	2010	3GCRCSEA6AG2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	36	0	0
201320931511	3	331.9062	4	4	1	78	12	1	0	1	21	27	14	0	2	0	20	37	4	2005	1G1ZT54805F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	14	0	0	0
201320931562	2	110.6354	4	5	2	78	12	1	0	1	12	53	53	0	3	0	2	403	14	1987	2BCCV8147HB5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	6	2	12	0	0	0
201320931595	2	331.9062	4	4	1	78	12	1	0	2	7	19	14	0	2	0	20	22	2	2007	1G1AK15F3773	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201320931712	2	331.9062	4	4	2	78	12	1	1	2	7	20	14	0	2	0	20	39	4	2011	KL1TD5DE1BB1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201320931717	2	221.2708	4	6	2	78	12	1	0	2	6	50	14	0	2	0	54	31	4	1998	JH4DB7658WS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	6	2	12	0	0	0
201320931987	3	55.3177	4	3	1	78	12	2	1	3	18	57	12	1	3	0	35	402	14	2002	5N1ED28T22C5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	2	5	12	0	0	0
201320932029	2	331.9062	4	4	1	78	12	1	0	3	7	12	14	0	2	0	37	31	4	2006	1HGFA165X6L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320932549	3	110.6354	4	5	2	78	12	2	0	5	14	5	12	2	3	0	49	482	31	2007	5TFRT54147X0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201320932549	4	110.6354	4	5	2	78	12	2	0	5	14	5	12	2	3	0	7	26	4	2010	1B3CC4FB3AN1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201320932590	2	55.3177	4	3	1	78	12	1	0	5	22	43	14	0	2	0	23	421	15	2007	1GKFK63807J3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201320932749	2	55.3177	4	2	4	78	12	1	0	4	7	10	14	0	2	0	85	881	66	2007	1XKWDB9X17R1	1	57	0479578	570479578	3	6	2	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320932807	2	331.9062	4	4	1	78	12	1	0	6	22	24	14	0	2	0	49	32	4	2012	2T1BU4EE0CC8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201320933014	2	55.3177	4	2	4	78	12	1	1	6	18	10	14	0	2	0	12	481	31	2002	1FTNW21F52EA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201320933168	2	110.6354	4	5	1	78	12	1	0	7	20	25	14	0	2	0	12	3	1	2001	1FAFP44431F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201320933189	2	331.9062	4	4	2	78	12	1	0	7	15	35	14	0	2	0	55	35	4	2008	KMHDU46D68U5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320933189	3	331.9062	4	4	2	78	12	1	0	7	15	35	14	0	2	0	12	21	4	2007	1FAHP24117G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	14	0	0	0
201320933189	4	331.9062	4	4	2	78	12	1	0	7	15	35	14	0	2	0	37	32	4	2000	1HGCG1644YA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	14	0	0	0
201320933201	2	110.6354	4	5	1	78	12	1	0	8	10	36	14	0	2	0	37	31	4	2001	2HGES267X1H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201320933349	2	331.9062	4	4	1	78	12	1	0	9	19	5	8	0	2	0	49	40	4	1998	JT2BG28K2W02	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201320933430	2	331.9062	4	4	1	78	12	1	0	9	23	57	14	0	2	0	20	441	20	1989	1GNDM15Z6KB1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201320933570	2	331.9062	4	4	1	78	12	1	0	9	16	24	14	0	2	0	49	46	5	2004	JTDKB20U7400	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	36	0	0
201320933792	2	221.2708	4	6	1	78	12	1	0	10	15	4	14	0	2	0	49	40	4	1994	JT2GK13E0R00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201320934300	2	110.6354	4	5	1	78	12	1	0	12	2	9	14	0	2	0	20	431	16	1995	1GNFK16K6SJ4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201320934315	2	55.3177	4	2	1	78	12	1	0	12	15	0	14	0	2	0	84	881	62	2013	1HTMMAAM7DH1	0	77	777777777	77777777777	2	1	98	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320934341	2	221.2708	4	6	2	78	12	1	0	11	7	33	43	0	3	0	7	482	31	2003	1D7HA18N73S1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201320934424	2	55.3177	4	2	4	78	12	1	1	12	13	30	1	0	2	0	18	23	4	2007	1G4HD57247U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0
201320934424	3	55.3177	4	2	4	78	12	1	0	12	13	30	1	0	3	0	99	999	99	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	9	5	12	0	0	0
201320934449	2	110.6354	4	5	1	78	12	1	0	12	7	39	14	0	2	0	6	42	4	1995	2C3HC56F8SH5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201320934449	3	110.6354	4	5	1	78	12	1	0	12	7	39	14	0	2	0	49	401	14	1993	JT3VN39W4P01	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201320934449	4	110.6354	4	5	1	78	12	1	0	12	7	39	14	0	2	0	41	51	4	2012	JM1BL1UG9C15	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201320934455	2	55.3177	4	3	1	78	12	1	0	12	11	39	14	0	2	0	49	472	30	2001	5TESN92N11Z7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201321317805	2	11.093989	4	1	7	79	10	1	0	5	4	10	14	0	2	0	42	42	9	2008	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201321317805	3	11.093989	4	1	7	79	10	1	0	5	4	10	14	0	2	0	12	402	14	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201321317805	4	11.093989	4	1	7	79	10	1	0	5	4	10	14	0	2	0	49	40	9	1988	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201321317985	2	22.187978	4	3	1	79	10	1	0	8	0	10	14	0	2	0	18	22	4	2013	1G4GC5E30DF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201321317985	3	22.187978	4	3	1	79	10	1	0	8	0	10	14	0	2	0	12	23	4	2013	3FA6P0H7XDR2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	14	0	0	0
201321318261	2	88.751912	4	5	1	79	10	1	0	11	16	20	14	0	2	0	37	32	4	2001	1HGCG66831A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201322028454	1	348.551	4	4	10	81	11	1	0	4	9	30	14	0	2	0	37	32	4	2001	1HGCG16551A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201322029232	2	350.9548	4	4	4	81	11	1	0	4	11	47	14	0	2	0	12	881	61	2012	1FDUF4GY4CEA	0	77	777777777	77777777777	2	1	98	1	0	0	0	0	0	0	0	83	8	5	12	0	0	0
201322029464	2	207.48544	4	6	7	81	11	1	0	4	0	52	14	0	2	0	37	32	4	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322031639	2	20.748544	4	3	7	81	11	1	0	6	16	43	14	0	2	0	20	482	31	2007	3GNEC12JX7G2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201322031826	2	4.8076	4	1	2	81	11	1	1	7	23	26	14	0	2	0	20	37	4	2000	1G1NE52J1Y63	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201322033357	2	347.538112	4	4	7	81	11	1	1	8	17	50	14	0	3	0	24	1	4	1993	1G8ZH5592PZ2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0
201322033908	3	88.181312	4	5	7	81	11	2	0	9	3	5	12	6	2	0	35	49	6	2003	JN8AZ08WX3W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201322035670	3	4.8076	4	1	1	81	11	2	0	11	20	21	12	2	2	0	49	40	4	2008	4T1BE46K18U2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0
201322037079	2	350.9548	4	4	4	81	11	1	0	11	14	14	14	0	2	0	13	421	15	1998	5LMPU28L0WLJ	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322037592	3	19.2304	4	3	1	81	11	2	1	12	6	35	8	0	2	0	37	403	14	2006	5J6YH28736L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322037767	2	19.2304	4	3	1	81	11	1	0	12	1	30	14	0	2	0	34	34	2	1996	WBABG1326TET	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322037848	2	2.4038	4	1	5	81	11	1	0	12	2	22	42	0	3	0	20	421	15	1998	1GNEK13R6WR1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0
201322352784	2	350.208	4	4	1	82	10	1	0	1	14	22	14	0	2	0	12	17	4	1999	1FAFP53UXXG1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201322352862	2	60.192	4	2	1	82	10	1	0	1	13	54	30	0	2	0	20	37	4	2012	1G1ZD5EU9CF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201322352862	3	60.192	4	2	1	82	10	1	0	1	13	54	30	0	2	0	20	421	15	1997	1GNEK13R1VJ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201322352991	2	350.208	4	4	1	82	10	1	0	1	21	0	14	0	2	0	7	43	4	2004	1B3AL36T84N3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201322353759	2	5.472	4	1	1	82	10	1	0	1	8	40	19	0	2	0	54	32	4	1994	JH4KA7666RC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322353829	2	207.936	4	6	1	82	10	1	0	1	7	59	14	0	2	0	12	37	3	2004	3FAHP39574R1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	14	0	0	0
201322353829	3	207.936	4	6	1	82	10	1	0	1	7	59	14	0	2	0	34	34	4	2002	WBAET37452NH	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322354345	2	350.208	4	4	1	82	10	1	0	2	99	99	14	0	2	0	54	31	3	1990	JH4DA9357LS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201322355007	2	350.208	4	4	1	82	10	1	0	2	11	28	14	0	2	0	35	471	30	1997	1N6SD16Y3VC4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	5	12	0	0	0
201322355252	2	350.208	4	4	1	82	10	1	0	2	99	99	14	0	2	0	34	34	4	2003	WBAEV53433KM	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	8	5	12	0	0	0
201322355384	2	350.208	4	4	1	82	10	1	0	3	9	30	14	0	2	0	41	51	5	2005	JM1BK3434512	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	5	12	0	0	0
201322355487	4	60.192	4	2	1	82	10	3	0	2	12	44	12	6	3	0	37	471	30	2006	2HJYK16236H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322355711	2	350.208	4	4	1	82	10	1	1	3	0	16	14	0	2	0	7	25	5	2007	1B3HB48B97D5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0
201322356336	2	350.208	4	4	1	82	10	1	0	3	5	30	14	0	2	0	30	46	4	1999	WVWPD63B1XE5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0
201322356472	2	350.208	4	4	1	82	10	1	0	3	3	0	14	0	2	0	42	42	2	2012	WDDGJ7HBXCF8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	6	2	12	0	0	0
201322356523	3	5.472	4	1	1	82	10	2	0	3	14	18	12	7	2	0	37	32	4	2005	1HGCM56405A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	6	2	12	0	0	0
201322356523	4	5.472	4	1	1	82	10	2	0	3	14	18	12	7	2	0	49	40	4	2011	4T1BF3EK5BU7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322356523	5	5.472	4	1	1	82	10	2	0	3	14	18	12	7	2	0	30	47	3	2002	3VWCB21CX2M4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322356886	2	350.208	4	4	1	82	10	1	0	4	23	44	14	0	2	0	58	33	4	2002	JNKCP11A12T5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0
201322357009	2	350.208	4	4	1	82	10	1	0	4	12	0	14	0	2	0	48	34	6	1999	4S3BG6858X76	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201322357982	2	5.472	4	1	1	82	10	1	0	5	6	21	14	0	2	0	20	481	31	1989	1GCHV33N9KJ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201322357996	2	350.208	4	4	1	82	10	1	0	4	99	99	14	0	2	0	12	37	4	2008	1FAHP35N28W1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	5	12	0	0	0
201322358287	2	350.208	4	4	1	82	10	1	0	5	17	45	14	0	2	0	37	31	2	1997	1HGEJ8248VL1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201322359168	2	207.936	4	6	1	82	10	1	0	6	4	36	14	0	2	0	7	442	20	1999	2B4GP44R7XR2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322359555	2	350.208	4	4	1	82	10	1	0	6	0	30	14	0	2	0	49	40	4	2003	4T1BE32K43U7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	8	5	12	0	0	0
201322359569	2	5.472	4	1	1	82	10	1	0	6	12	40	14	0	3	0	20	443	20	1998	1GNDU03E9WD2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	5	12	0	0	0
201322359569	3	5.472	4	1	1	82	10	1	0	6	12	40	14	0	3	0	54	31	4	1994	JH4DB7651RS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	5	14	0	0	0
201322359864	2	350.208	4	4	1	82	10	1	0	6	10	0	14	0	2	0	32	43	6	2007	WAUKF78E47A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201322360123	2	350.208	4	4	1	82	10	1	0	6	99	99	14	0	2	0	48	38	6	2012	JF1GPAS61CH2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	8	5	12	0	0	0
201322360198	2	207.936	4	6	1	82	10	1	0	6	12	58	14	0	2	0	55	35	5	2003	KMHDN55D53U0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201322360238	2	350.208	4	4	1	82	10	1	0	6	19	30	14	0	2	0	49	472	30	2006	5TENX22N76Z2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	5	12	0	0	0
201322360507	2	350.208	4	4	1	82	10	1	0	7	22	8	14	0	2	0	2	404	14	2005	1J8HR58245C6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	5	12	0	0	0
201322360571	2	350.208	4	4	1	82	10	1	0	7	15	31	14	0	2	0	37	32	4	1999	JHMCG5645XC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	8	5	12	0	0	0
201322360635	2	350.208	4	4	1	82	10	1	0	7	12	0	14	0	2	0	51	34	4	1987	YV1AX8844H12	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322360825	2	350.208	4	4	1	82	10	1	0	7	14	30	14	0	2	0	32	43	6	2012	WAUWFAFL1CA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322361007	2	350.208	4	4	1	82	10	1	0	7	7	0	14	0	2	0	37	421	15	2009	5FNYF48449B0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	5	12	0	0	0
201322361801	3	207.936	4	6	1	82	10	2	0	8	13	38	12	98	2	0	49	404	14	2010	JTEBU4BF6AK0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0
201322361984	2	350.208	4	4	1	82	10	1	0	8	12	0	14	0	2	0	59	403	14	2004	JTJHA31U8400	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322362168	2	5.472	4	1	1	82	10	1	0	8	16	50	14	0	2	0	87	881	66	2007	1NP5LB9X67D6	1	77	777777777	77777777777	3	6	98	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322362213	2	350.208	4	4	1	82	10	1	0	8	12	30	14	0	2	0	20	37	4	2013	1G11C5SA1DU1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322362278	2	350.208	4	4	1	82	10	1	0	8	8	52	14	0	2	0	38	471	30	1989	JAACL11E9K72	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201322362466	2	350.208	4	4	1	82	10	1	0	8	21	19	14	0	2	0	30	42	3	1999	WVWDE31J8XW4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201322362608	2	5.472	4	1	1	82	10	1	1	8	10	34	14	0	2	0	49	402	14	2010	JTMJF4DV1A50	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0
201322362608	3	5.472	4	1	1	82	10	1	1	8	10	34	14	0	2	0	55	402	14	2011	KM8JT3AB3BU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0
201322362608	4	5.472	4	1	1	82	10	1	0	8	10	34	14	0	2	0	37	32	2	2006	1HGCM72646A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201322362897	2	350.208	4	4	1	82	10	1	0	8	99	99	14	0	2	0	14	17	4	2003	1MEFM50U93G6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	99	8	5	12	0	0	0
201322362952	2	207.936	4	6	1	82	10	1	0	9	1	36	14	0	2	0	2	403	14	2013	1C4AJWAG2DL5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201322362952	3	207.936	4	6	1	82	10	1	0	9	1	36	14	0	2	0	69	54	3	2004	WMWRE33404TD	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
