REGION	STRATUM	PMAKE	PBODYTYP	PSP_USE	PEM_USE	PTRAILER	PFIRE	PVEH_SEV	PTOWED	PROLLOVR	PCARGTYP	PHAZPLAC	PHAZ_REL	PTYPE	PROLINLOC	PHAZ_INV	PHAZ_CNO	PIMPACT2	PV_CONFIG	PVIN	PMODELYR	CASENUM	WEIGHT	PCARIDNO	PHAZ_ID	PIMPACT1	PJ	PMODEL	PNUMOCCS	POCCINVL	PREL_RWY	PSU	PVEHNO
3	4	23	16	0	0	0	0	4	1	0	0	0	0	1	0	1	0	23	0	3GKFK16R5VG5	1997	201028302418	318.62	000000000	0	23	1	431	0	0	7	51	1
3	4	22	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	63	0	6G2ER57708L1	2008	201028302422	318.62	000000000	0	63	1	24	0	0	7	51	1
3	6	49	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	JT2EL46S0P03	1993	201028302444	159.31	000000000	0	29	1	38	0	0	7	51	1
3	6	2	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1J4GK48K62W3	2002	201028302466	159.31	000000000	0	26	1	405	0	0	7	51	1
3	6	12	31	0	0	0	0	4	4	0	0	0	0	1	0	1	0	26	0	1FTEX15N7RKA	1994	201028302548	159.31	000000000	0	26	1	481	0	0	7	51	1
3	4	20	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1G1BL52P6TR1	1996	201028302554	318.62	000000000	0	26	1	2	0	0	7	51	1
3	4	2	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1J4GL38K26W1	2006	201028302554	318.62	000000000	0	26	1	405	0	0	7	51	2
3	4	2	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1J4GW48S81C6	2001	201028302554	318.62	000000000	0	26	1	404	0	0	7	51	3
3	6	49	31	0	0	0	0	2	1	0	0	0	0	2	0	1	0	26	0	5TBBT48144S4	2004	201028302566	159.31	000000000	0	26	1	482	2	2	5	51	1
3	5	49	14	0	0	0	0	6	2	0	0	0	0	2	0	1	0	26	0	JTEBU11F0700	2007	201028302567	79.655	000000000	0	26	1	405	1	1	5	51	1
3	1	12	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	63	0	1FTRX17W42NB	2002	201028302602	79.655	000000000	0	28	1	481	1	1	7	51	1
3	4	49	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	23	0	JTEBU11F58K0	2008	201028302608	318.62	000000000	0	23	1	405	0	0	5	51	1
3	4	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	2GCEK13T0513	2005	201028302684	318.62	000000000	0	26	1	481	0	0	5	51	1
3	6	49	31	0	0	0	0	4	4	0	0	0	0	1	0	1	0	62	0	5TBEV54127S4	2007	201028302711	159.31	000000000	0	62	1	482	0	0	7	51	1
3	6	59	4	0	0	0	0	4	4	0	0	0	0	1	0	1	0	32	0	JTHCK2624650	2006	201028302711	159.31	000000000	0	32	1	35	0	0	7	51	2
3	4	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	2FTRF07233CA	2003	201028302718	318.62	000000000	0	32	1	481	0	0	7	51	1
3	6	7	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1D7HA18N28S5	2008	201028302726	159.31	000000000	0	26	1	482	0	0	7	51	1
3	6	23	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1GTHK23D86F2	2006	201028302752	159.31	000000000	0	26	1	481	0	0	7	51	1
3	4	14	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	29	0	2MELM74W9RX6	1994	201028302823	318.62	000000000	0	29	1	6	0	0	7	51	1
3	5	12	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1FTPW12V66KD	2006	201028302834	79.655	000000000	0	26	2	481	0	0	2	51	1
3	4	7	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	4B3AG42G72E1	2002	201028302904	318.62	000000000	0	26	1	43	0	0	7	51	1
3	4	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1FTRW08L73KA	2003	201028302980	318.62	000000000	0	26	1	481	0	0	7	51	1
3	6	20	2	0	0	0	0	2	3	0	0	0	0	1	0	1	0	63	0	2G1WW12E1291	2002	201028302989	159.31	000000000	0	63	2	36	0	0	2	51	1
3	4	12	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	32	0	1FTEF25N1MNA	1991	201028302997	318.62	000000000	0	32	1	481	0	0	7	51	1
3	4	7	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1B3ES56CX5D2	2005	201028303032	318.62	000000000	0	32	1	20	0	0	7	51	1
3	4	12	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1FAFP53U3XA1	1999	201028303047	318.62	000000000	0	26	1	17	0	0	7	51	1
3	4	49	14	0	0	0	0	2	3	0	0	0	0	1	0	1	0	61	0	JT3VN29V1S00	1995	201028303055	318.62	000000000	0	29	2	401	2	2	2	51	1
3	4	20	31	0	0	0	0	2	3	0	0	0	0	1	0	1	0	61	0	2GCEC13J1811	2008	201028303055	318.62	000000000	0	29	2	481	1	1	2	51	2
3	6	20	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	1GCEC19T5YZ1	2000	201028303077	159.31	000000000	0	63	1	481	0	0	7	51	1
3	6	12	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	97	0	1FTNW21L41EB	2001	201028303077	159.31	000000000	0	26	1	481	0	0	7	51	2
3	6	20	15	0	0	0	0	2	1	0	0	0	0	1	0	1	0	97	0	1GNFC13C98R2	2008	201028303077	159.31	000000000	0	26	1	421	0	0	7	51	3
3	6	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	2GCEC13C5717	2007	201028303077	159.31	000000000	0	26	1	481	0	0	7	51	4
3	6	49	4	0	0	0	0	2	3	0	0	0	0	1	0	1	0	61	0	4T1BF28KX1U9	2001	201028303089	159.31	000000000	0	30	1	40	0	0	7	51	1
3	6	49	5	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	JTKKU10478J0	2008	201028303089	159.31	000000000	0	32	1	52	0	0	7	51	2
3	4	24	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1G8AG52FX5Z1	2005	201028303162	318.62	000000000	0	26	1	7	0	0	7	51	1
3	4	35	30	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1N6ED26Y3XC3	1999	201028303162	318.62	000000000	0	26	1	471	0	0	7	51	2
3	4	20	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	1GCDC14H2EJ1	1984	201028303172	318.62	000000000	0	32	1	481	0	0	7	51	1
3	6	12	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	63	0	1FTWF32F0YEC	2000	201028303201	159.31	000000000	0	63	1	481	0	0	7	51	1
3	6	12	15	0	0	0	0	4	1	0	0	0	0	1	0	1	0	81	0	1FMFU15587LA	2007	201028303201	159.31	000000000	0	81	1	422	0	0	7	51	2
3	6	49	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	61	0	2T1CE22P33C0	2003	201028303201	159.31	000000000	0	61	1	44	0	0	7	51	3
3	6	2	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1J4GX48S92C1	2002	201028303201	159.31	000000000	0	26	1	404	0	0	7	51	4
3	2	85	66	0	0	1	0	2	1	0	3	0	0	1	0	1	0	26	6	1XKADB9X87J1	2007	201028303217	79.655	1740384	0	26	1	881	1	1	2	51	1
3	6	9	4	0	0	0	0	4	4	0	0	0	0	1	0	1	0	62	0	1P3ES47C1XD1	1999	201028303269	159.31	000000000	0	63	2	20	0	0	2	51	1
3	4	12	16	0	0	0	0	2	1	0	0	0	0	1	0	1	0	82	0	1FMNU40L5YEE	2000	201028303348	318.62	000000000	0	82	1	431	0	0	7	51	1
3	4	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	23	0	1GCEC19T1YZ3	2000	201028303352	318.62	000000000	0	23	1	481	0	0	7	51	1
3	5	7	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	3D7KS28A38G2	2008	201028303355	79.655	000000000	0	26	1	482	0	0	7	51	1
3	5	37	2	0	0	0	0	2	3	0	0	0	0	1	0	1	0	26	0	1HGCS12718A0	2008	201028303355	79.655	000000000	0	26	1	32	0	0	7	51	2
3	4	37	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	83	0	2HGES16533H5	2003	201028303547	318.62	000000000	0	83	1	31	0	0	5	51	1
3	4	22	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	82	0	1G2AS18H6972	2009	201028303547	318.62	000000000	0	82	1	19	0	0	5	51	2
3	5	20	20	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	1GNDV33178D1	2008	201028400395	49.106	000000000	0	32	3	444	1	1	5	62	1
3	6	20	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	61	0	2GCEC19V7111	2001	201028400729	122.765	000000000	0	61	1	481	0	0	5	62	1
3	5	12	40	0	0	1	0	2	1	0	0	0	0	1	0	1	0	26	4	1FDWF36S3YED	2000	201028400830	49.106	000000000	0	26	1	498	0	0	7	62	1
3	6	35	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	62	0	5N1ED28Y81C5	2001	201028400834	122.765	000000000	0	62	2	402	0	0	7	62	1
3	6	20	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	2G1WL52M6S93	1995	201028400834	122.765	000000000	0	29	2	20	0	0	7	62	2
3	4	99	48	77	0	0	0	7	1	0	99	0	0	1	0	1	0	26	0	999999999999	9999	201028401018	294.636	000000000	0	26	2	499	0	0	7	62	1
3	4	24	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	1G8MG35X68Y1	2008	201028401268	293.202	000000000	0	29	1	8	0	0	6	63	1
3	6	12	63	0	0	0	0	2	1	0	28	0	0	2	0	1	0	32	1	3FRXF75N37V4	2007	201028401515	122.765	785221	0	32	1	881	1	1	5	62	1
3	6	20	15	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1GNEC13Z53J3	2003	201028401618	125.658	000000000	0	26	1	421	0	0	7	63	1
3	4	7	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	63	0	2B3LA43D09H6	2009	201028401844	294.636	000000000	0	63	2	24	0	0	7	62	1
3	6	23	28	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1GDJG31U6419	2004	201028402024	125.658	000000000	0	26	1	461	0	0	6	63	1
3	6	49	6	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	JTLKT3241501	2005	201028403590	125.658	000000000	0	26	1	49	0	0	7	63	1
3	6	49	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	JTEZU11F5700	2007	201028403590	125.658	000000000	0	26	1	405	2	2	7	63	2
3	6	99	73	0	0	0	0	2	1	0	96	0	0	1	0	1	0	32	0	F44CF7V03670	1977	201028403742	125.658	000000000	0	32	1	899	0	0	5	63	1
3	4	9	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	29	0	999999999999	1999	201028404180	293.202	000000000	0	29	1	38	0	0	7	63	1
3	6	18	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	2G4WS52J6111	2001	201028404358	120.088	000000000	0	26	6	7	0	0	5	62	1
3	5	20	16	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	3GNEC16T61G1	2001	201028404544	55.848	000000000	0	26	1	431	0	0	7	63	1
3	4	12	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	23	0	1FMZU64EX2UA	2002	201028405145	294.636	000000000	0	23	1	401	0	0	7	62	1
3	1	20	30	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1GCCS1959Y82	2000	201028405357	13.962	000000000	0	26	1	471	1	1	8	63	1
3	4	37	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	1HGCG2256YA0	2000	201028405621	293.202	000000000	0	29	1	32	0	0	6	63	1
3	5	12	2	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	1FALP6241VH1	1997	201028405647	49.106	000000000	0	32	1	4	0	0	4	62	1
3	6	42	6	0	0	0	0	6	2	0	0	0	0	1	0	1	0	63	0	4JGCB65E06A0	2006	201028406308	125.658	000000000	0	63	1	50	0	0	7	63	1
3	4	20	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	23	0	2G1WB57K3912	2009	201028407030	294.636	000000000	0	23	2	2	0	0	7	62	1
3	5	37	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	29	0	1HGCG5650YA0	2000	201028407098	55.848	000000000	0	29	1	32	0	0	5	63	1
3	5	49	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	63	0	4T1BE46K5944	2009	201028407098	55.848	000000000	0	63	1	40	0	0	5	63	2
3	5	7	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	1D4GP25333B2	2003	201028407098	55.848	000000000	0	29	1	442	0	0	5	63	3
3	5	14	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1MEFM50U04A6	2004	201028407294	55.848	000000000	0	26	1	17	4	4	2	63	1
3	5	59	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	82	0	JT8GK13TXS01	1995	201028407394	55.848	000000000	0	82	1	31	0	0	5	63	1
3	5	35	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	32	0	1N4AL11D93C3	2003	201028407394	55.848	000000000	0	32	1	47	0	0	5	63	2
3	6	12	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	63	0	1FAHP3FN3AW2	2010	201028408282	125.658	000000000	0	63	1	37	0	0	7	63	1
3	6	49	5	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	JTDKN3DUXA01	2010	201028408282	125.658	000000000	0	26	1	46	0	0	7	63	2
3	4	22	4	0	0	0	0	2	3	0	0	0	0	1	0	1	0	26	0	1G2ZA5E02A41	2010	201028408802	280.205	000000000	0	26	6	22	0	0	6	62	1
3	6	99	39	0	0	0	0	7	7	0	0	0	0	1	0	1	0	63	0	999999999999	9999	201028408803	120.088	000000000	0	63	6	499	0	0	6	62	1
3	5	7	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	2B3KA43R08H2	2008	201028409154	55.848	000000000	0	29	1	24	0	0	5	63	1
3	3	99	79	0	0	0	0	2	1	0	99	0	0	1	0	1	0	29	0	999999999999	9999	201028409860	13.962	999999999	0	29	1	899	0	0	5	63	1
3	4	37	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	32	0	2HGFA16548H3	2008	201028409898	293.202	000000000	0	32	1	31	0	0	7	63	1
3	1	99	99	77	0	0	0	7	7	0	99	0	0	1	0	1	0	97	0	999999999999	9999	201028409919	13.962	999999999	0	97	1	999	0	0	5	63	1
3	4	23	21	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	1GDFG15M7T10	1996	201028500835	292.652	000000000	0	29	1	461	0	0	7	64	1
3	5	7	21	0	0	0	0	6	2	0	0	0	0	1	0	1	0	27	0	2B6HB23W1JK1	1988	201028500911	56.642	000000000	0	27	2	461	0	0	2	64	1
3	6	23	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	30	0	1GTEC14W0TZ5	1996	201028501275	132.166	000000000	0	30	1	481	2	2	7	64	1
3	1	22	5	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	5Y2SP67889Z4	2009	201028501513	4.72	000000000	0	32	2	32	0	0	5	64	1
3	6	20	30	0	0	0	0	6	2	0	0	0	0	1	0	1	0	23	0	1GCDS1363482	2004	201028502158	132.166	000000000	0	23	1	473	0	0	5	64	1
3	6	20	31	0	0	0	0	2	1	0	0	0	0	1	0	1	0	27	0	1GCDC14K5LZ1	1990	201028502622	132.166	000000000	0	27	1	481	0	0	5	64	1
3	4	37	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	29	0	1HGEM22501L0	2001	201028502623	292.652	000000000	0	29	1	31	0	0	7	64	1
3	5	23	20	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1GKDM15Z0KB5	1989	201028502648	56.642	000000000	0	26	1	441	0	0	7	64	1
3	4	22	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	30	0	1G2ZJ57B4942	2009	201028504083	292.652	000000000	0	30	1	22	1	1	7	64	1
3	5	49	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	4T1BE30K15U0	2005	201028504202	56.642	000000000	0	26	2	40	2	2	2	64	1
3	5	20	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	2GCEC19M3W12	1998	201028504474	56.642	000000000	0	26	2	481	0	0	2	64	1
3	5	20	2	0	0	0	0	2	1	0	0	0	0	1	0	1	0	26	0	1G1AK15F6677	2006	201028504474	56.642	000000000	0	26	2	22	0	0	2	64	2
3	6	23	31	0	0	0	0	0	1	0	0	0	0	1	0	1	0	32	0	1GTEC14K4NE5	1992	201028504830	132.166	000000000	0	26	1	481	0	0	7	64	1
3	3	20	10	0	0	0	0	4	4	0	0	0	0	1	0	1	0	25	0	1D80L6Z42175	1976	201028504960	18.881	000000000	0	25	1	7	0	0	7	64	1
3	3	23	31	0	0	0	0	4	4	0	0	0	0	1	0	1	0	27	0	1GTHC34W4CS5	1982	201028504960	18.881	000000000	0	27	1	481	0	0	7	64	2
3	4	19	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	32	0	1G6KS52Y2SU8	1995	201028505733	292.652	000000000	0	32	1	14	0	0	7	64	1
3	4	48	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	27	0	JF2SH6CC7AH7	2010	201028505934	292.652	000000000	0	27	1	401	0	0	7	64	1
3	6	20	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	27	0	1G1ZT54845F1	2005	201028506074	132.166	000000000	0	27	1	37	0	0	2	64	1
3	6	12	31	0	0	0	0	7	1	0	0	0	0	1	0	1	0	27	0	999999999999	9999	201028506245	132.166	000000000	0	27	1	481	0	0	2	64	1
3	6	12	29	0	0	0	0	7	7	0	0	0	0	1	0	1	0	26	0	999999999999	9999	201028506902	132.166	000000000	0	26	1	499	0	0	5	64	1
3	6	20	49	0	0	0	0	7	7	0	0	0	0	1	0	1	0	81	0	999999999999	9999	201028506902	132.166	000000000	0	81	1	999	0	0	5	64	2
3	6	12	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	27	0	1FAFP53U42A1	2002	201028507007	132.166	000000000	0	27	1	17	1	1	7	64	1
3	6	7	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1B3AL46T96N2	2006	201028507163	132.166	000000000	0	26	2	43	0	0	2	64	1
3	2	84	62	0	0	0	0	6	2	0	3	0	0	1	0	1	0	26	1	1HTSCABM82H5	2002	201028507206	4.72	711634	0	26	2	881	0	0	2	64	1
3	1	7	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	27	0	1B7FD04H1GS0	1986	201028507220	4.72	000000000	0	27	2	482	0	0	2	64	1
3	4	52	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	28	0	4A3AA46H31E1	2001	201028507405	292.652	000000000	0	28	1	34	0	0	7	64	1
3	2	30	1	0	0	0	0	6	2	0	0	0	0	1	0	1	0	27	0	3VWAA81E0VM8	1997	201028507493	4.72	000000000	0	27	2	48	0	0	2	64	1
3	2	84	62	0	0	0	0	6	2	0	28	0	0	1	0	1	0	26	1	1HTSCAAM4XH6	1999	201028507505	4.72	999999999	0	26	2	881	0	0	8	64	1
3	2	98	63	0	0	0	0	2	1	0	96	0	0	2	0	1	0	27	1	49HAADBV53DK	2003	201028508081	4.72	473708	0	27	2	808	1	1	1	64	1
3	2	87	66	0	0	1	0	4	1	0	1	0	0	1	0	1	0	26	6	1XP5DB9X4VD4	1997	201028508307	4.72	198372	0	26	2	881	0	0	4	64	1
3	4	35	4	0	0	0	0	2	1	0	0	0	0	1	0	1	0	25	0	3N1CB51D56L6	2006	201028508835	292.652	000000000	0	25	1	43	0	0	7	64	1
3	4	20	31	0	0	0	0	4	1	0	0	0	0	1	0	1	0	29	0	1GCEC14W8TZ1	1996	201028508894	292.652	000000000	0	29	1	481	0	0	7	64	1
3	4	49	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	27	0	4T1SK12E9NU0	1992	201028508999	292.652	000000000	0	27	1	40	0	0	7	64	1
3	3	12	30	0	0	0	0	4	1	0	0	0	0	1	0	1	0	26	0	1FTBR10S9FUD	1985	201028509042	18.881	000000000	0	26	1	471	2	2	7	64	1
3	2	35	4	0	0	0	0	4	3	0	0	0	0	1	0	1	0	26	0	1N4AL2AP8AN4	2010	201028509895	4.72	000000000	0	26	2	47	2	2	2	64	1
3	2	87	66	0	0	1	0	4	1	0	1	0	0	1	0	1	0	26	6	1XP5DB9X4VD4	1997	201028510473	4.72	2101386	0	26	2	881	0	0	2	64	1
2	5	98	93	0	0	0	0	0	1	0	0	0	0	2	0	1	0	26	0	999999999999	9999	201028700705	81.131	000000000	0	26	10	998	1	1	1	71	1
2	4	63	14	0	0	0	0	2	1	0	0	0	0	1	0	1	0	62	0	KNDJE7236874	2008	201028701166	296.323	000000000	0	62	2	401	0	0	7	71	1
2	4	82	63	0	0	0	0	2	1	0	97	0	0	2	0	1	0	32	2	1FVACYDC15HN	2005	201028701504	281.483	999999999	0	32	7	881	1	1	1	71	1
2	1	87	63	0	0	0	0	6	2	0	3	0	0	1	0	1	0	97	1	2NPLHN8X29M7	2009	201028701924	12.347	1082905	0	32	1	881	0	0	2	71	1
2	4	55	4	0	0	0	0	2	4	0	0	0	0	1	0	1	0	26	0	KMHDN46DX4U9	2004	201028702129	281.483	000000000	0	26	7	35	0	0	5	71	1
2	5	37	14	0	0	0	0	4	1	0	0	0	0	1	0	1	0	97	0	JHLRD18421C0	2001	201028702496	61.734	000000000	0	26	2	402	0	0	7	71	1
2	4	12	6	0	0	0	0	2	1	0	0	0	0	1	0	1	0	97	0	1FMZK06125GA	2005	201028703262	324.523	000000000	0	97	10	22	0	0	7	71	1
2	5	20	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	2G1WH55K2291	2002	201028703475	40.212	000000000	0	32	7	2	0	0	7	71	1
2	5	49	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	4T1BF28B21U1	2001	201028703684	61.734	000000000	0	26	5	43	0	0	7	71	1
2	5	37	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	1HGCM56866A0	2006	201028703684	61.734	000000000	0	26	5	32	0	0	7	71	2
2	6	59	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	JTHCH96S4600	2006	201028704120	135.815	000000000	0	26	2	34	0	0	7	71	1
2	2	23	40	0	0	1	0	4	3	0	0	2	1	1	0	2	3	26	4	1GTGK29U1YE3	2000	201028704440	12.347	000000000	1090	26	5	498	0	0	2	71	1
2	2	82	63	0	0	0	0	7	1	0	28	0	0	2	0	1	0	97	2	1FVACYDCX6HW	2006	201028705138	12.347	999999997	0	32	1	881	1	1	1	71	1
2	5	12	30	0	0	0	0	6	2	0	0	0	0	1	0	1	0	62	0	1FMZU77E01UB	2001	201028705328	61.734	000000000	0	62	3	473	0	0	5	71	1
2	5	55	14	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	KM8SC13E15U8	2005	201028705328	61.734	000000000	0	62	3	401	0	0	5	71	2
2	5	20	4	0	0	0	0	4	1	0	0	0	0	1	0	1	0	62	0	2G1WT58K0793	2007	201028705328	61.734	000000000	0	62	3	2	0	0	5	71	3
4	1	20	49	5	1	0	0	7	1	0	0	0	0	1	0	1	0	63	10	999999999999	2007	201028801020	3.661	000000000	0	63	3	999	0	0	2	77	1
4	1	7	39	0	0	0	0	2	3	0	0	0	0	1	0	1	0	26	0	999999999999	9999	201028801020	3.661	000000000	0	26	3	499	1	1	2	77	2
4	6	12	2	0	0	0	0	7	1	0	0	0	0	1	0	1	0	63	0	1FAFP40461F1	2001	201028801278	131.8	000000000	0	63	1	3	0	0	5	77	1
4	2	20	31	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	1GCHK29124E1	2004	201028801977	3.661	000000000	0	97	3	481	2	2	2	77	1
4	1	99	49	77	0	0	0	7	7	0	0	0	0	1	0	1	0	97	0	999999999999	9999	201028803918	7.322	000000000	0	97	1	999	0	0	6	77	1
4	4	99	99	0	0	0	0	7	1	0	99	0	0	1	0	1	0	97	0	999999999999	9999	201028803931	292.888	999999999	0	97	1	999	0	0	5	77	1
4	3	30	20	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	231052929	1967	201028804426	14.644	000000000	0	26	1	441	0	0	7	77	1
4	3	49	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	97	0	1NXBR12E22Z6	2002	201028804884	18.305	000000000	0	32	2	32	0	0	7	77	1
4	1	22	2	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	1G2JB12F4472	2004	201028806599	7.322	000000000	0	23	1	16	0	0	5	77	1
4	1	49	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	97	0	4T1BE32K96U7	2006	201028806599	7.322	000000000	0	83	1	40	0	0	5	77	2
4	1	55	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	81	0	KMHDU4AD8AU9	2010	201028806599	7.322	000000000	0	23	1	35	0	0	5	77	3
4	1	7	4	0	0	0	0	7	1	0	0	0	0	1	0	1	0	81	0	2B3HD46R82H1	2002	201028806599	7.322	000000000	0	83	1	41	0	0	5	77	4
4	2	12	31	5	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	1FTRW12W26KB	2006	201028806818	3.661	000000000	0	26	3	481	0	0	2	77	1
4	2	37	80	5	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	JH2SC51729K6	2009	201028806818	3.661	000000000	0	26	3	706	0	0	2	77	2
4	2	37	2	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	1HGCG2254WA0	1998	201028806818	3.661	000000000	0	26	3	32	0	0	2	77	3
4	1	34	14	0	0	0	0	6	2	0	0	0	0	1	0	1	0	97	0	5UXFA13565LY	2005	201028806948	3.661	000000000	0	26	3	401	0	0	2	77	1
4	6	35	4	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	1N4PB21S6HC8	1987	201028808148	131.8	000000000	0	32	1	43	0	0	7	77	1
4	6	20	30	0	0	0	0	6	2	0	0	0	0	1	0	1	0	32	0	1GCCS14A7N81	1992	201028808148	131.8	000000000	0	32	1	471	0	0	7	77	2
4	5	20	49	0	0	0	0	6	2	0	0	0	0	1	0	1	0	26	0	999999999999	1990	201028900587	62.652	000000000	0	26	5	999	0	0	7	80	1
4	6	7	21	0	0	0	0	4	4	0	0	0	0	1	0	1	0	61	0	999999999999	2005	201028900800	131.252	000000000	0	61	2	462	0	0	7	80	1
4	6	12	15	0	0	0	0	4	4	0	0	0	0	1	0	1	0	27	0	999999999999	2002	201028900800	131.252	000000000	0	27	2	422	0	0	7	80	2
4	4	37	9	0	0	0	0	2	4	0	0	0	0	1	0	1	0	21	0	999999999999	1998	201028900855	295.317	000000000	0	21	3	32	0	0	7	80	1
4	6	49	30	0	0	0	0	4	1	0	0	0	0	1	0	1	0	61	0	999999999999	2006	201028901161	131.252	000000000	0	61	1	472	0	0	7	80	1
4	6	12	39	0	0	0	0	2	1	0	0	0	0	1	0	1	0	61	0	999999999999	1992	201028901161	131.252	000000000	0	61	1	499	1	1	7	80	2
4	6	37	9	0	0	0	0	4	4	0	0	0	0	1	0	1	0	29	0	999999999999	1997	201028901186	125.305	000000000	0	29	5	32	0	0	7	80	1
