OBJCONT	STRATUM	CASENUM	WEIGHT	E_ACTION	EVENTNUM	GAD	OBJGAD	PJ	PSU	REGION	VEHNUM
135	4	200910423672	298.606	3	1	2	98	3	2	1	1
145	5	200910423678	81.438	3	1	1	98	3	2	1	1
2	6	200910423694	135.73	5	1	2	1	1	2	1	1
124	6	200910423699	115.047	2	1	1	98	9	2	1	1
140	6	200910423699	115.047	3	2	1	98	9	2	1	1
124	4	200910423705	287.619	2	1	1	98	9	2	1	1
140	5	200910423711	57.524	3	1	1	98	9	2	1	1
126	4	200910423712	323.32	2	1	2	98	4	2	1	1
124	6	200910423713	115.047	2	1	3	98	9	2	1	1
124	4	200910423716	269.56	2	1	3	98	10	2	1	1
124	5	200910423717	57.524	2	1	2	98	9	2	1	1
135	5	200910423717	57.524	3	2	2	98	9	2	1	1
124	4	200910423722	287.619	2	1	1	98	9	2	1	1
124	4	200910423722	287.619	2	2	2	98	9	2	1	1
145	6	200910423726	115.047	3	1	1	98	9	2	1	1
145	6	200910423726	115.047	3	2	1	98	9	2	1	1
140	3	200910423727	57.524	3	1	1	98	9	2	1	1
137	3	200910423727	57.524	3	2	99	98	9	2	1	1
145	1	200910423751	27.146	3	1	1	98	1	2	1	1
135	1	200910423754	27.146	3	1	3	98	1	2	1	1
145	1	200910423754	27.146	3	2	1	98	1	2	1	1
2	6	200910423758	135.73	5	1	4	1	3	2	1	1
2	4	200910423763	298.606	4	1	1	4	3	2	1	1
121	3	200910423769	53.887	2	1	1	98	4	2	1	1
2	6	200910423770	135.73	4	1	1	4	2	2	1	1
2	3	200910423771	53.887	4	1	1	4	4	2	1	1
126	4	200910423773	298.606	2	1	2	98	2	2	1	1
122	3	200910423778	53.887	2	1	1	98	4	2	1	1
2	4	200910423779	295.682	4	1	1	4	6	2	1	1
2	5	200910423780	53.887	5	1	3	1	4	2	1	1
145	5	200910423780	53.887	3	2	99	98	4	2	1	1
145	6	200910423781	147.841	3	1	1	98	6	2	1	1
2	5	200910423785	49.28	5	1	2	1	6	2	1	1
2	4	200910423790	269.56	5	1	2	3	10	2	1	1
101	3	200910423791	89.853	1	1	0	98	10	2	1	1
2	5	200910423792	49.28	4	1	1	4	6	2	1	1
2	6	200910423793	147.841	4	1	1	3	6	2	1	1
2	6	200910423794	179.707	4	1	1	3	10	2	1	1
2	6	200910423813	161.66	4	1	12	12	4	2	1	1
158	3	200910423817	27.146	3	1	2	98	3	2	1	1
2	5	200910423819	53.887	5	1	1	1	4	2	1	1
2	5	200910423826	53.887	5	1	4	1	4	2	1	1
3	5	200910423826	53.887	4	2	1	3	4	2	1	1
2	4	200910423829	295.682	4	1	4	13	6	2	1	1
122	3	200910423830	49.28	2	1	1	98	6	2	1	1
122	3	200910423830	49.28	2	2	2	98	6	2	1	1
2	5	200910423837	49.28	5	1	4	1	6	2	1	1
140	5	200910423837	49.28	3	2	99	98	6	2	1	1
2	4	200910423839	269.56	5	1	4	1	10	2	1	1
145	6	200910423840	179.707	3	1	1	98	10	2	1	1
145	6	200910423840	179.707	3	2	1	98	10	2	1	1
2	5	200910423850	89.853	5	1	4	1	10	2	1	1
2	5	200910423851	89.853	5	1	4	1	10	2	1	1
101	3	200910423852	89.853	1	1	0	98	10	2	1	1
124	6	200910423853	179.707	2	1	1	98	10	2	1	1
2	4	200910423858	323.32	4	1	1	2	4	2	1	1
2	6	200910423860	161.66	4	1	1	1	4	2	1	1
3	6	200910423860	161.66	4	2	1	1	4	2	1	2
2	5	200910423861	81.438	4	1	1	4	1	2	1	1
135	5	200910423861	81.438	3	2	99	98	1	2	1	1
3	6	200910423864	135.73	5	1	4	1	1	2	1	2
2	6	200910423864	135.73	5	2	4	1	1	2	1	1
2	2	200910423869	27.146	5	1	2	1	2	2	1	1
2	4	200910423872	298.606	5	1	2	3	1	2	1	1
2	3	200910423890	27.146	5	1	4	1	3	2	1	1
2	4	200910423895	298.606	4	1	1	2	3	2	1	1
2	6	200910423900	135.73	4	1	1	3	3	2	1	1
2	5	200910423901	81.438	5	1	4	1	3	2	1	1
128	4	200910423906	295.682	2	1	1	98	6	2	1	1
2	5	200910423907	49.28	4	1	1	11	6	2	1	1
139	5	200910423907	49.28	3	2	99	98	6	2	1	2
101	5	200910423907	49.28	1	3	0	98	6	2	1	2
158	5	200910423907	49.28	3	4	99	98	6	2	1	1
2	5	200910423911	49.28	5	1	1	1	6	2	1	1
2	4	200910423916	295.682	4	1	4	3	6	2	1	1
2	3	200910423930	27.146	4	1	3	4	3	2	1	1
2	2	200910423932	27.146	4	1	1	2	3	2	1	1
2	4	200910423936	298.606	4	1	1	4	3	2	1	1
2	2	200910423941	27.146	4	1	1	3	1	2	1	1
144	2	200910423941	27.146	3	2	99	98	1	2	1	2
140	2	200910423941	27.146	3	3	99	98	1	2	1	2
2	1	200910423942	53.887	4	1	1	2	4	2	1	1
101	1	200910423942	53.887	1	2	0	98	4	2	1	2
3	1	200910423942	53.887	4	3	99	4	4	2	1	2
4	1	200910423942	53.887	4	4	1	4	4	2	1	3
2	4	200910423948	269.56	5	1	4	1	10	2	1	1
2	6	200910423951	135.73	5	1	2	1	1	2	1	1
3	6	200910423951	135.73	4	2	3	3	1	2	1	1
2	5	200910423957	89.853	4	1	1	2	10	2	1	1
158	6	200910423961	147.841	3	1	6	98	6	2	1	1
138	6	200910423961	147.841	3	2	99	98	6	2	1	1
145	4	200910423966	295.682	3	1	1	98	6	2	1	1
2	2	200910423969	49.28	4	1	1	3	6	2	1	1
101	2	200910423969	49.28	1	2	0	98	6	2	1	2
138	6	200910423972	147.841	3	1	1	98	6	2	1	1
101	6	200910423972	147.841	1	2	0	98	6	2	1	1
137	5	200910423976	49.28	3	1	1	98	6	2	1	1
101	5	200910423976	49.28	1	2	0	98	6	2	1	1
135	5	200910423978	49.28	3	1	2	98	6	2	1	1
124	4	200910423980	295.682	2	1	1	98	6	2	1	1
126	3	200910423983	49.28	2	1	1	98	6	2	1	1
121	3	200910423983	49.28	2	2	1	98	6	2	1	1
158	5	200910423986	81.438	3	1	1	98	2	2	1	1
145	5	200910423986	81.438	3	2	1	98	2	2	1	1
158	5	200910423986	81.438	3	3	2	98	2	2	1	1
124	6	200910423991	135.73	2	1	1	98	2	2	1	1
145	1	200910423994	27.146	3	1	1	98	3	2	1	1
2	5	200910424003	81.438	4	1	1	4	3	2	1	1
2	4	200910424004	287.619	4	1	1	4	9	2	1	1
135	6	200910424006	115.047	3	1	2	98	9	2	1	1
138	6	200910424006	115.047	3	2	1	98	9	2	1	1
140	1	200910424012	57.524	3	1	1	98	9	2	1	1
2	4	200910424013	287.619	5	1	1	1	9	2	1	1
2	6	200910424014	115.047	5	1	4	1	9	2	1	1
101	1	200910424015	57.524	1	1	0	98	9	2	1	1
2	6	200910424018	115.047	4	1	1	3	9	2	1	1
145	6	200910424018	115.047	3	2	1	98	9	2	1	1
2	6	200910424019	161.66	5	1	4	1	4	2	1	1
138	5	200910424021	57.524	3	1	1	98	9	2	1	1
126	4	200910424026	323.32	2	1	4	98	4	2	1	1
124	4	200910424028	287.619	2	1	1	98	9	2	1	1
124	6	200910424030	115.047	2	1	1	98	9	2	1	1
2	4	200910424031	269.56	5	1	4	1	10	2	1	1
124	6	200910424032	179.707	2	1	1	98	10	2	1	1
2	5	200910424033	57.524	4	1	1	3	9	2	1	1
2	6	200910424037	179.707	5	1	3	1	10	2	1	1
142	4	200910424040	269.56	3	1	4	98	10	2	1	1
2	4	200910424049	298.606	4	1	1	2	1	2	1	1
2	4	200910424061	298.606	5	1	4	1	1	2	1	1
2	2	200910424063	53.887	4	1	1	2	4	2	1	1
145	5	200910424066	53.887	3	1	1	98	4	2	1	1
134	4	200910424073	298.606	3	1	1	98	3	2	1	1
158	5	200910424081	89.853	3	1	1	98	10	2	1	1
2	4	200910424083	269.56	5	1	3	1	10	2	1	1
101	4	200910424089	269.56	1	1	0	98	10	2	1	1
136	4	200910424089	269.56	3	2	99	98	10	2	1	1
2	1	200910424090	49.28	4	1	1	1	6	2	1	1
2	5	200910424094	49.28	5	1	3	1	6	2	1	1
2	6	200910424097	147.841	5	1	4	1	6	2	1	1
2	5	200910424100	49.28	5	1	2	1	6	2	1	1
2	3	200910424111	89.853	5	1	3	2	10	2	1	1
145	6	200910424116	179.707	3	1	1	98	10	2	1	1
2	4	200910424118	269.56	5	1	4	1	10	2	1	1
137	1	200910424122	27.146	3	1	1	98	3	2	1	1
135	6	200910424126	147.841	3	1	2	98	6	2	1	1
2	5	200910424128	49.28	5	1	3	1	6	2	1	1
135	4	200910424129	295.682	3	1	1	98	6	2	1	1
137	4	200910424129	295.682	3	2	99	98	6	2	1	1
2	5	200910424131	49.28	4	1	1	4	6	2	1	1
2	4	200910424136	298.606	4	1	2	2	2	2	1	1
2	6	200910424139	147.841	5	1	3	1	6	2	1	1
124	4	200910424141	295.682	2	1	1	98	6	2	1	1
138	3	200910424143	27.146	3	1	1	98	2	2	1	1
145	5	200910424151	81.438	3	1	1	98	2	2	1	1
142	5	200910424151	81.438	3	2	99	98	2	2	1	1
101	3	200910424153	27.146	1	1	0	98	2	2	1	1
2	3	200910424158	27.146	5	1	4	1	1	2	1	1
138	3	200910424158	27.146	3	2	99	98	1	2	1	1
2	3	200910424159	27.146	4	1	1	2	1	2	1	1
126	3	200910424159	27.146	2	2	3	98	1	2	1	2
2	6	200910424162	135.73	5	1	2	1	1	2	1	1
3	6	200910424162	135.73	4	2	3	1	1	2	1	1
126	4	200910424167	298.606	2	1	2	98	3	2	1	1
2	5	200910424169	81.438	4	1	1	1	3	2	1	1
122	3	200910424170	27.146	2	1	99	98	3	2	1	1
135	6	200910424178	147.841	3	1	1	98	6	2	1	1
2	3	200910424180	49.28	5	1	3	1	6	2	1	1
2	4	200910424183	295.682	4	1	1	4	6	2	1	1
126	6	200910424190	161.66	2	1	1	98	4	2	1	1
158	6	200910424190	161.66	3	2	99	98	4	2	1	1
158	6	200910424190	161.66	3	3	99	98	4	2	1	1
143	6	200910424190	161.66	3	4	1	98	4	2	1	1
158	6	200910424192	106.645	3	1	1	98	16	2	1	1
138	6	200910424199	179.707	3	1	1	98	10	2	1	1
145	6	200910424200	106.645	3	1	1	98	16	2	1	1
3	4	200910424201	269.56	4	1	1	4	10	2	1	2
3	4	200910424201	269.56	5	2	4	1	10	2	1	1
2	4	200910424205	319.935	4	1	3	3	16	2	1	1
137	6	200910424206	106.645	3	1	1	98	16	2	1	1
158	6	200910424206	106.645	3	2	99	98	16	2	1	1
145	5	200910424207	106.645	3	1	3	98	16	2	1	1
145	5	200910424208	106.645	3	1	1	98	16	2	1	1
101	5	200910424208	106.645	1	2	0	98	16	2	1	1
2	6	200910424209	106.645	4	1	15	1	16	2	1	1
135	6	200910424211	106.645	3	1	1	98	16	2	1	1
158	6	200910424211	106.645	3	2	99	98	16	2	1	1
135	5	200910424212	106.645	3	1	2	98	16	2	1	1
2	4	200910424214	319.935	4	1	3	3	16	2	1	1
124	4	200910424217	319.935	2	1	1	98	16	2	1	1
138	5	200910424219	106.645	3	1	2	98	16	2	1	1
146	5	200910424219	106.645	3	2	2	98	16	2	1	1
101	5	200910424219	106.645	1	3	0	98	16	2	1	1
132	5	200910424219	106.645	3	4	99	98	16	2	1	1
145	5	200910424219	106.645	3	5	4	98	16	2	1	1
144	5	200910424219	106.645	3	6	4	98	16	2	1	1
126	6	200910424220	106.645	2	1	1	98	16	2	1	1
141	6	200910424220	106.645	3	2	99	98	16	2	1	1
135	3	200910424222	106.645	3	1	2	98	16	2	1	1
124	4	200910424223	319.935	2	1	1	98	16	2	1	1
135	6	200910424226	106.645	3	1	1	98	16	2	1	1
124	6	200910424227	106.645	2	1	1	98	16	2	1	1
124	4	200910424237	295.682	2	1	1	98	6	2	1	1
140	6	200910424238	147.841	3	1	6	98	6	2	1	1
126	4	200910424245	323.32	2	1	4	98	4	2	1	1
138	6	200910424246	161.66	3	1	2	98	4	2	1	1
2	5	200910424253	89.853	5	1	4	1	10	2	1	1
3	5	200910424253	89.853	4	2	1	4	10	2	1	1
2	1	200910424259	27.146	4	1	1	2	2	2	1	1
137	4	200910424260	287.619	3	1	1	98	9	2	1	1
158	6	200910424262	135.73	3	1	1	98	2	2	1	1
126	6	200910424262	135.73	2	2	15	98	2	2	1	1
158	6	200910424262	135.73	3	3	1	98	2	2	1	1
140	1	200910424266	57.524	3	1	1	98	9	2	1	1
101	1	200910424266	57.524	1	2	0	98	9	2	1	1
124	6	200910424269	115.047	2	1	1	98	9	2	1	1
126	4	200910424273	287.619	2	1	4	98	9	2	1	1
145	6	200910424274	115.047	3	1	1	98	9	2	1	1
124	4	200910424279	287.619	2	1	1	98	9	2	1	1
140	1	200910424280	57.524	3	1	1	98	9	2	1	1
2	5	200910424285	57.524	4	1	1	4	9	2	1	1
135	5	200910424285	57.524	3	2	3	98	9	2	1	1
135	5	200910424285	57.524	3	3	1	98	9	2	1	2
158	4	200910424291	323.32	3	1	2	98	4	2	1	1
2	4	200910424292	298.606	5	1	2	3	3	2	1	1
2	6	200910424294	135.73	4	1	1	3	3	2	1	1
2	2	200910424299	27.146	4	1	2	3	3	2	1	1
2	6	200910424300	179.707	4	1	1	4	10	2	1	1
140	6	200910424303	147.841	3	1	1	98	6	2	1	1
145	6	200910424303	147.841	3	2	1	98	6	2	1	1
2	6	200910424304	179.707	5	1	4	1	10	2	1	1
3	4	200910424306	269.56	5	1	4	1	10	2	1	2
2	4	200910424306	269.56	5	2	4	1	10	2	1	1
145	1	200910424307	49.28	3	1	1	98	6	2	1	1
158	3	200910424309	89.853	3	1	1	98	10	2	1	1
158	3	200910424309	89.853	3	2	1	98	10	2	1	1
142	3	200910424309	89.853	3	3	1	98	10	2	1	1
2	4	200910424310	295.682	5	1	4	1	6	2	1	1
2	1	200910424313	49.28	4	1	1	3	6	2	1	1
140	1	200910424313	49.28	3	2	99	98	6	2	1	2
137	1	200910424334	27.146	3	1	1	98	1	2	1	1
101	1	200910424334	27.146	1	2	0	98	1	2	1	1
126	4	200910424341	298.606	2	1	2	98	1	2	1	1
2	5	200910424346	81.438	5	1	2	1	3	2	1	1
2	3	200910424349	49.28	4	1	3	11	6	2	1	1
158	6	200910424350	147.841	3	1	1	98	6	2	1	1
101	6	200910424350	147.841	1	2	0	98	6	2	1	1
2	5	200910424352	49.28	4	1	3	3	6	2	1	1
2	5	200910424359	49.28	5	1	4	1	6	2	1	1
138	6	200910424360	161.66	3	1	99	98	4	2	1	1
101	6	200910424360	161.66	1	2	0	98	4	2	1	1
145	6	200910424360	161.66	3	3	99	98	4	2	1	1
138	3	200910424361	49.28	3	1	99	98	6	2	1	1
145	6	200910424363	147.841	3	1	1	98	6	2	1	1
2	4	200910424365	323.32	5	1	4	1	4	2	1	1
2	1	200910424367	27.146	4	1	1	1	2	2	1	1
101	3	200910424370	27.146	1	1	0	98	2	2	1	1
2	3	200910424376	27.146	5	1	3	3	2	2	1	1
2	4	200910424378	269.56	5	1	3	3	10	2	1	1
101	3	200910424381	27.146	1	1	0	98	2	2	1	1
2	5	200910424382	81.438	4	1	1	1	2	2	1	1
3	5	200910424382	81.438	4	2	1	3	2	2	1	2
124	4	200910424386	298.606	2	1	1	98	2	2	1	1
140	6	200910424387	147.841	3	1	1	98	6	2	1	1
101	6	200910424387	147.841	1	2	0	98	6	2	1	1
2	6	200910424389	135.73	4	1	1	1	2	2	1	1
138	6	200910424389	135.73	3	2	99	98	2	2	1	1
138	6	200910424389	135.73	3	3	99	98	2	2	1	2
145	1	200910424413	27.146	3	1	1	98	1	2	1	1
145	6	200910424416	135.73	3	1	1	98	1	2	1	1
2	6	200910424423	179.707	4	1	1	1	10	2	1	1
2	2	200910424427	89.853	5	1	3	1	10	2	1	1
135	4	200910424428	298.606	3	1	1	98	3	2	1	1
2	4	200910424433	295.682	4	1	1	3	6	2	1	1
140	6	200910424436	147.841	3	1	1	98	6	2	1	1
2	5	200910424437	49.28	5	1	4	1	6	2	1	1
2	3	200910424460	27.146	4	1	3	3	2	2	1	1
145	5	200910424462	81.438	3	1	1	98	1	2	1	1
101	5	200910424462	81.438	1	2	0	98	1	2	1	1
140	5	200910424462	81.438	3	3	99	98	1	2	1	1
2	6	200910424465	135.73	4	1	1	4	2	2	1	1
2	4	200910424468	298.606	5	1	4	1	2	2	1	1
158	2	200910424472	27.146	3	1	2	98	1	2	1	1
101	2	200910424472	27.146	1	2	0	98	1	2	1	1
124	4	200910424476	298.606	2	1	2	98	1	2	1	1
140	6	200910424490	161.66	3	1	1	98	4	2	1	1
2	4	200910424493	298.606	4	1	4	1	3	2	1	1
2	3	200910424498	49.28	4	1	3	3	6	2	1	1
124	4	200910424501	295.682	2	1	1	98	6	2	1	1
2	2	200910424502	49.28	4	1	1	3	6	2	1	1
2	3	200910424506	49.28	4	1	1	2	6	2	1	1
145	5	200910424507	49.28	3	1	1	98	6	2	1	1
141	6	200910424511	135.73	3	1	1	98	1	2	1	1
121	3	200910424517	27.146	2	1	1	98	1	2	1	1
140	6	200910424518	135.73	3	1	1	98	1	2	1	1
101	6	200910424518	135.73	1	2	0	98	1	2	1	1
2	6	200910424522	135.73	5	1	2	1	3	2	1	1
2	3	200910424527	27.146	5	1	4	1	3	2	1	1
2	4	200910424535	298.606	4	1	1	4	3	2	1	1
137	1	200910424540	49.28	3	1	3	98	6	2	1	1
126	1	200910424540	49.28	2	2	99	98	6	2	1	1
2	4	200910424541	269.56	4	1	1	2	10	2	1	1
144	6	200910424544	179.707	3	1	1	98	10	2	1	1
158	6	200910424544	179.707	3	2	99	98	10	2	1	1
124	4	200910424550	295.682	2	1	1	98	6	2	1	1
135	6	200910424552	147.841	3	1	2	98	6	2	1	1
2	6	200910424554	161.66	4	1	99	12	4	2	1	1
140	1	200910424555	57.524	3	1	1	98	9	2	1	1
158	1	200910424555	57.524	3	2	99	98	9	2	1	1
2	6	200910424561	161.66	5	1	4	1	4	2	1	1
2	4	200910424563	287.619	5	1	4	1	9	2	1	1
126	4	200910424564	323.32	2	1	2	98	4	2	1	1
2	6	200910424565	115.047	5	1	4	1	9	2	1	1
146	1	200910424567	57.524	3	1	6	98	9	2	1	1
101	1	200910424567	57.524	1	2	0	98	9	2	1	1
121	3	200910424570	53.887	2	1	3	98	4	2	1	1
2	6	200910424575	115.047	5	1	4	1	9	2	1	1
2	5	200910424580	57.524	4	1	1	4	9	2	1	1
2	4	200910424582	287.619	4	1	2	4	9	2	1	1
2	6	200910424584	115.047	5	1	4	1	9	2	1	1
2	3	200910424586	57.524	4	1	1	4	9	2	1	1
2	5	200910424589	57.524	5	1	1	1	9	2	1	1
108	6	200910424590	115.047	1	1	0	98	9	2	1	1
2	6	200910424592	115.047	4	1	1	3	9	2	1	1
158	6	200910424609	179.707	3	1	1	98	10	2	1	1
2	4	200910424612	323.32	4	1	1	4	4	2	1	1
3	4	200910424612	323.32	4	2	1	4	4	2	1	2
4	4	200910424612	323.32	4	3	1	4	4	2	1	3
134	2	200910424621	27.146	3	1	99	98	2	2	1	1
101	1	200910424640	49.28	1	1	0	98	6	2	1	1
158	4	200910424643	295.682	3	1	5	98	6	2	1	1
2	5	200910424645	49.28	5	1	2	1	6	2	1	1
135	5	200910424645	49.28	3	2	99	98	6	2	1	2
2	3	200910424649	27.146	4	1	1	4	1	2	1	1
139	3	200910424651	27.146	3	1	1	98	1	2	1	1
2	3	200910424651	27.146	4	2	4	2	1	2	1	1
139	3	200910424651	27.146	3	3	1	98	1	2	1	1
2	3	200910424651	27.146	4	4	4	2	1	2	1	1
145	1	200910424652	27.146	3	1	1	98	1	2	1	1
2	4	200910424656	298.606	4	1	3	2	1	2	1	1
2	5	200910424657	81.438	4	1	1	2	1	2	1	1
136	6	200910424661	135.73	3	1	1	98	3	2	1	1
2	5	200910424662	81.438	4	1	1	4	3	2	1	1
3	5	200910424662	81.438	4	2	1	4	3	2	1	2
2	4	200910424665	298.606	4	1	3	2	3	2	1	1
2	3	200910424670	53.887	4	1	1	4	4	2	1	1
124	6	200910424677	147.841	2	1	1	98	6	2	1	1
145	6	200910424677	147.841	3	2	1	98	6	2	1	1
2	4	200910424678	295.682	4	1	1	3	6	2	1	1
145	1	200910424681	49.28	3	1	1	98	6	2	1	1
101	4	200910424688	323.32	1	1	0	98	4	2	1	1
2	5	200910424689	53.887	5	1	3	1	4	2	1	1
2	4	200910424697	269.56	4	1	1	4	10	2	1	1
138	6	200910424699	179.707	3	1	1	98	10	2	1	1
145	6	200910424699	179.707	3	2	99	98	10	2	1	1
2	2	200910424711	27.146	4	1	4	1	1	2	1	1
145	1	200910424718	27.146	3	1	1	98	1	2	1	1
101	1	200910424718	27.146	1	2	0	98	1	2	1	1
2	4	200910424726	298.606	4	1	1	2	2	2	1	1
137	6	200910424727	135.73	3	1	3	98	1	2	1	1
2	5	200910424730	89.853	4	1	2	3	10	2	1	1
137	5	200910424730	89.853	3	2	99	98	10	2	1	1
142	3	200910424732	27.146	3	1	1	98	2	2	1	1
145	3	200910424732	27.146	3	2	99	98	2	2	1	1
140	6	200910424749	147.841	3	1	2	98	6	2	1	1
101	6	200910424749	147.841	1	2	0	98	6	2	1	1
2	5	200910424752	49.28	4	1	1	4	6	2	1	1
3	5	200910424752	49.28	4	2	1	4	6	2	1	2
2	4	200910424754	295.682	4	1	1	3	6	2	1	1
124	4	200910424769	298.606	2	1	1	98	1	2	1	1
2	4	200910424782	323.32	4	1	1	1	4	2	1	1
136	4	200910424783	298.606	3	1	3	98	3	2	1	1
103	6	200910424784	161.66	1	1	0	98	4	2	1	1
2	5	200910424786	53.887	4	1	1	4	4	2	1	1
2	5	200910424791	53.887	5	1	2	1	4	2	1	1
2	6	200910424798	161.66	4	1	1	4	4	2	1	1
3	6	200910424798	161.66	4	2	1	4	4	2	1	1
2	5	200910424801	49.28	4	1	1	4	6	2	1	1
141	5	200910424801	49.28	3	2	99	98	6	2	1	2
144	5	200910424801	49.28	3	3	99	98	6	2	1	2
2	4	200910424804	269.56	5	1	4	1	10	2	1	1
124	6	200910424806	147.841	2	1	3	98	6	2	1	1
2	6	200910424807	179.707	4	1	1	2	10	2	1	1
2	4	200910424812	269.56	5	1	1	1	10	2	1	1
2	6	200910424829	147.841	4	1	1	4	6	2	1	1
124	6	200910424833	147.841	2	1	1	98	6	2	1	1
2	3	200910424837	49.28	4	1	1	1	6	2	1	1
124	4	200910424838	295.682	2	1	1	98	6	2	1	1
137	5	200910424839	49.28	3	1	1	98	6	2	1	1
102	5	200910424839	49.28	1	2	0	98	6	2	1	1
2	6	200910424842	179.707	4	1	1	1	10	2	1	1
2	1	200910424844	27.146	4	1	1	1	1	2	1	1
2	4	200910424846	298.606	4	1	1	4	1	2	1	1
145	6	200910424848	135.73	3	1	3	98	2	2	1	1
145	6	200910424848	135.73	3	2	99	98	2	2	1	1
2	6	200910424849	135.73	4	1	1	1	1	2	1	1
2	5	200910424852	81.438	5	1	3	1	2	2	1	1
137	5	200910424852	81.438	3	2	99	98	2	2	1	1
145	5	200910424852	81.438	3	3	99	98	2	2	1	1
138	3	200910424855	27.146	3	1	1	98	2	2	1	1
158	1	200910424859	27.146	3	1	1	98	1	2	1	2
2	1	200910424859	27.146	5	2	1	1	1	2	1	1
2	2	200910424861	27.146	4	1	1	4	1	2	1	1
2	6	200910424868	135.73	4	1	1	2	3	2	1	1
158	1	200910424871	57.524	3	1	1	98	9	2	1	1
146	6	200910424872	115.047	3	1	1	98	9	2	1	1
2	4	200910424874	287.619	4	1	1	4	9	2	1	1
2	6	200910424877	115.047	5	1	2	1	9	2	1	1
141	5	200910424878	57.524	3	1	1	98	9	2	1	1
101	5	200910424878	57.524	1	2	0	98	9	2	1	1
128	6	200910424882	115.047	2	1	1	98	9	2	1	1
124	4	200910424883	287.619	2	1	1	98	9	2	1	1
137	5	200910424885	57.524	3	1	3	98	9	2	1	1
137	5	200910424885	57.524	3	2	1	98	9	2	1	1
135	5	200910424885	57.524	3	3	99	98	9	2	1	1
145	5	200910424885	57.524	3	4	1	98	9	2	1	1
137	5	200910424888	57.524	3	1	1	98	9	2	1	1
2	6	200910424889	115.047	4	1	1	4	9	2	1	1
2	5	200910424892	57.524	4	1	1	3	9	2	1	1
2	3	200910424910	27.146	4	1	1	4	1	2	1	1
2	4	200910424921	298.606	5	1	12	11	3	2	1	1
2	4	200910424929	323.32	4	1	1	2	4	2	1	1
141	4	200910424929	323.32	3	2	2	98	4	2	1	1
135	5	200910424940	53.887	3	1	1	98	4	2	1	1
138	6	200910424942	161.66	3	1	2	98	4	2	1	1
2	6	200910424943	147.841	4	1	1	4	6	2	1	1
2	5	200910424945	49.28	5	1	2	1	6	2	1	1
101	5	200910424945	49.28	1	2	0	98	6	2	1	1
2	5	200910424947	49.28	4	1	1	4	6	2	1	1
4	6	200910424951	147.841	5	1	4	1	6	2	1	3
3	6	200910424951	147.841	5	2	4	1	6	2	1	2
2	6	200910424951	147.841	5	3	4	1	6	2	1	1
124	4	200910424954	323.32	2	1	1	98	4	2	1	1
2	4	200910424957	295.682	5	1	4	1	6	2	1	1
4	5	200910424960	89.853	5	1	4	1	10	2	1	3
101	5	200910424960	89.853	1	2	0	98	10	2	1	4
4	5	200910424960	89.853	5	3	2	99	10	2	1	3
4	5	200910424960	89.853	5	4	2	99	10	2	1	2
4	5	200910424960	89.853	5	5	2	99	10	2	1	1
2	6	200910424961	179.707	4	1	1	4	10	2	1	1
135	6	200910424961	179.707	3	2	1	98	10	2	1	2
2	4	200910424962	269.56	5	1	4	1	10	2	1	1
137	1	200910424991	27.146	3	1	1	98	1	2	1	1
2	4	200910424992	298.606	5	1	3	2	1	2	1	1
2	1	200910425001	27.146	4	1	2	1	3	2	1	1
3	1	200910425001	27.146	4	2	1	3	3	2	1	1
2	4	200910425002	298.606	4	1	1	4	2	2	1	1
2	4	200910425005	298.606	5	1	4	1	3	2	1	1
2	5	200910425010	81.438	5	1	3	1	2	2	1	1
101	5	200910425017	49.28	1	1	0	98	6	2	1	1
140	5	200910425017	49.28	3	2	99	98	6	2	1	1
128	2	200910425019	49.28	2	1	1	98	6	2	1	1
145	2	200910425019	49.28	3	2	99	98	6	2	1	1
145	5	200910425022	49.28	3	1	3	98	6	2	1	1
105	6	200910425029	147.841	1	1	0	98	6	2	1	1
108	6	200910425029	147.841	1	2	0	98	6	2	1	1
138	4	200910425034	295.682	3	1	1	98	6	2	1	1
137	4	200910425034	295.682	3	2	1	98	6	2	1	1
3	3	200910425037	89.853	5	1	4	1	10	2	1	2
2	3	200910425037	89.853	5	2	4	1	10	2	1	1
2	6	200910425042	179.707	5	1	4	1	10	2	1	1
137	5	200910425043	49.28	3	1	1	98	6	2	1	1
2	5	200910425043	49.28	5	2	4	1	6	2	1	1
2	4	200910425046	269.56	4	1	1	3	10	2	1	1
124	4	200910425062	298.606	2	1	1	98	3	2	1	1
2	1	200910425063	89.853	5	1	4	1	10	2	1	1
2	6	200910425064	135.73	4	1	1	2	3	2	1	1
145	5	200910425065	89.853	3	1	1	98	10	2	1	1
158	5	200910425065	89.853	3	2	99	98	10	2	1	1
127	3	200910425068	89.853	2	1	1	98	10	2	1	1
2	1	200910425073	49.28	4	1	1	3	6	2	1	1
2	5	200910425074	49.28	4	1	1	1	6	2	1	1
2	5	200910425075	49.28	5	1	4	1	6	2	1	1
124	4	200910425076	295.682	2	1	3	98	6	2	1	1
135	6	200910425077	147.841	3	1	1	98	6	2	1	1
138	6	200910425077	147.841	3	2	99	98	6	2	1	1
2	6	200910425080	115.047	4	1	3	3	9	2	1	1
2	5	200910425081	57.524	4	1	1	4	9	2	1	1
3	6	200910425084	115.047	4	1	1	4	9	2	1	1
3	6	200910425084	115.047	5	2	4	1	9	2	1	2
2	4	200910425085	287.619	4	1	2	3	9	2	1	1
