CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVIOLATN
201114111835	2	4.1758	2	1	9	74	4	31
201114111843	1	4.1758	2	2	9	74	4	0
201114111843	2	4.1758	2	2	9	74	4	99
201114111884	1	4.1758	2	2	9	74	4	0
201114111884	2	4.1758	2	2	9	74	4	46
201114111884	2	4.1758	2	2	9	74	4	71
201114111884	2	4.1758	2	2	9	74	4	76
201114111912	1	4.1758	2	2	2	74	4	0
201114111912	2	4.1758	2	2	2	74	4	99
201114111924	1	4.1758	2	2	1	74	4	0
201114111924	2	4.1758	2	2	1	74	4	99
201114111941	1	225.4932	2	4	1	74	4	0
201114111941	2	225.4932	2	4	1	74	4	0
201114111982	1	4.1758	2	1	9	74	4	0
201114111984	1	100.2192	2	6	9	74	4	0
201114111990	1	225.4932	2	4	9	74	4	99
201114111990	2	225.4932	2	4	9	74	4	0
201114111997	1	4.1758	2	2	9	74	4	0
201114111997	2	4.1758	2	2	9	74	4	58
201114112015	1	12.5274	2	3	4	74	4	99
201114112015	2	12.5274	2	3	4	74	4	0
201114112031	1	12.5274	2	3	2	74	4	0
201114112031	2	12.5274	2	3	2	74	4	0
201114112235	1	4.1758	2	1	2	74	4	11
201114112235	2	4.1758	2	1	2	74	4	0
201114742503	1	233.8002	2	4	3	13	6	22
201114742503	2	233.8002	2	4	3	13	6	0
201114742518	1	233.8002	2	4	2	13	6	23
201114742518	2	233.8002	2	4	2	13	6	0
201114742522	1	38.9667	2	5	2	13	6	0
201114742524	1	116.9001	2	6	2	13	6	0
201114742524	2	116.9001	2	6	2	13	6	23
201114742528	1	38.9667	2	5	2	13	6	23
201114742529	1	233.8002	2	4	2	13	6	0
201114742529	2	233.8002	2	4	2	13	6	0
201114742530	1	116.9001	2	6	2	13	6	0
201114742536	1	38.9667	2	1	2	13	6	0
201114742539	1	233.8002	2	4	2	13	6	0
201114742540	1	38.9667	2	1	2	13	6	23
201114742540	2	38.9667	2	1	2	13	6	0
201114742542	1	116.9001	2	6	2	13	6	0
201114742549	1	233.8002	2	4	2	13	6	0
201114742584	1	233.8002	2	4	5	13	6	0
201114742584	2	233.8002	2	4	5	13	6	0
201114742585	1	183.372614	2	4	7	13	6	0
201114742591	1	233.8002	2	4	5	13	6	0
201114742591	2	233.8002	2	4	5	13	6	58
201114742599	1	116.9001	2	6	5	13	6	0
201114742603	1	233.8002	2	4	5	13	6	0
201114742605	1	116.9001	2	6	5	13	6	23
201114742610	1	233.8002	2	4	5	13	6	0
201114742610	2	233.8002	2	4	5	13	6	0
201114742615	1	38.9667	2	1	5	13	6	0
201114742619	1	233.8002	2	4	5	13	6	0
201114742624	1	116.9001	2	6	5	13	6	23
201114742628	1	233.8002	2	4	4	13	6	0
201114742630	1	116.9001	2	6	4	13	6	0
201114742630	2	116.9001	2	6	4	13	6	0
201114742637	1	233.8002	2	4	6	13	6	0
201114742639	1	116.9001	2	6	6	13	6	58
201114742640	1	38.9667	2	5	6	13	6	0
201114742643	1	233.8002	2	4	3	13	6	0
201114742643	2	233.8002	2	4	3	13	6	0
201114742645	1	38.9667	2	5	3	13	6	0
201114742645	2	38.9667	2	5	3	13	6	0
201114742652	1	233.8002	2	4	3	13	6	22
201114742652	2	233.8002	2	4	3	13	6	0
201114742655	1	38.9667	2	5	3	13	6	4
201114742655	2	38.9667	2	5	3	13	6	0
201114742656	1	38.9667	2	3	3	13	6	0
201114742656	2	38.9667	2	3	3	13	6	0
201114742660	1	233.8002	2	4	3	13	6	22
201114742661	1	116.9001	2	6	3	13	6	22
201114742694	1	116.9001	2	6	4	13	6	46
201114742694	2	116.9001	2	6	4	13	6	0
201114742695	1	116.9001	2	6	2	13	6	0
201114742696	1	233.8002	2	4	2	13	6	0
201114742697	1	233.8002	2	4	4	13	6	0
201114742699	1	38.9667	2	5	2	13	6	0
201114742709	1	233.8002	2	4	2	13	6	0
201114742709	2	233.8002	2	4	2	13	6	46
201114742711	1	38.9667	2	5	2	13	6	0
201114742711	2	38.9667	2	5	2	13	6	58
201114742717	1	116.9001	2	6	2	13	6	0
201114742717	2	116.9001	2	6	2	13	6	0
201114742721	1	233.8002	2	4	2	13	6	0
201114742732	1	233.8002	2	4	2	13	6	0
201114742738	1	233.8002	2	4	5	13	6	0
201114742738	2	233.8002	2	4	5	13	6	0
201114742745	1	116.9001	2	6	5	13	6	0
201114742746	1	38.9667	2	2	5	13	6	0
201114742746	2	38.9667	2	2	5	13	6	0
201114742751	1	233.8002	2	4	3	13	6	0
201114742751	2	233.8002	2	4	3	13	6	0
201114742754	1	116.9001	2	6	3	13	6	0
201114742758	1	38.9667	2	5	5	13	6	0
201114742758	2	38.9667	2	5	5	13	6	0
201114742758	3	38.9667	2	5	5	13	6	0
201114742820	1	233.8002	2	4	2	13	6	0
201114742825	1	116.9001	2	6	2	13	6	23
201114742825	2	116.9001	2	6	2	13	6	0
201114742826	1	38.9667	2	2	2	13	6	0
201114742830	1	233.8002	2	4	2	13	6	0
201114742831	1	116.9001	2	6	2	13	6	0
201114742836	1	38.9667	2	5	2	13	6	46
201114742836	2	38.9667	2	5	2	13	6	0
201114742841	1	38.9667	2	5	1	13	6	46
201114742841	2	38.9667	2	5	1	13	6	0
201114742842	1	233.8002	2	4	1	13	6	0
201114742848	1	233.8002	2	4	1	13	6	0
201114742848	2	233.8002	2	4	1	13	6	0
201114742854	1	233.8002	2	4	1	13	6	0
201114742854	2	233.8002	2	4	1	13	6	0
201114742859	1	38.9667	2	1	1	13	6	0
201114742863	1	116.9001	2	6	1	13	6	0
201114742863	2	116.9001	2	6	1	13	6	0
201114742868	1	233.8002	2	4	6	13	6	69
201114742868	2	233.8002	2	4	6	13	6	0
201114742876	1	38.9667	2	3	3	13	6	0
201114742883	1	233.8002	2	4	3	13	6	0
201114742890	1	233.8002	2	4	6	13	6	0
201114742890	2	233.8002	2	4	6	13	6	0
201114742893	1	233.8002	2	4	3	13	6	22
201114742896	1	38.9667	2	3	3	13	6	31
201114742896	2	38.9667	2	3	3	13	6	0
201114742897	1	38.9667	2	3	3	13	6	0
201114742897	2	38.9667	2	3	3	13	6	0
201114742907	1	116.9001	2	6	3	13	6	0
201114742907	2	116.9001	2	6	3	13	6	0
201114742907	3	116.9001	2	6	3	13	6	0
201114742911	1	233.8002	2	4	4	13	6	0
201114742915	1	233.8002	2	4	5	13	6	23
201114742915	2	233.8002	2	4	5	13	6	0
201114742921	1	233.8002	2	4	5	13	6	0
201114742924	1	38.9667	2	5	5	13	6	0
201114742928	1	233.8002	2	4	5	13	6	0
201114742928	2	233.8002	2	4	5	13	6	0
201114742930	1	116.9001	2	6	5	13	6	0
201114742937	1	38.9667	2	5	5	13	6	23
201114742937	2	38.9667	2	5	5	13	6	0
201114742937	3	38.9667	2	5	5	13	6	0
201114742939	1	233.8002	2	4	5	13	6	0
201114742939	2	233.8002	2	4	5	13	6	0
201114742939	3	233.8002	2	4	5	13	6	0
201114742940	1	38.9667	2	2	5	13	6	0
201114742940	3	38.9667	2	2	5	13	6	0
201114742960	1	38.9667	2	5	5	13	6	0
201114742960	2	38.9667	2	5	5	13	6	39
201114742962	1	233.8002	2	4	5	13	6	0
201114742962	2	233.8002	2	4	5	13	6	46
201114742963	1	38.9667	2	5	5	13	6	58
201114742963	2	38.9667	2	5	5	13	6	0
201114742965	1	233.8002	2	4	2	13	6	0
201114742977	1	233.8002	2	4	5	13	6	58
201114742977	2	233.8002	2	4	5	13	6	0
201114742978	1	233.8002	2	4	2	13	6	0
201114742985	1	38.9667	2	3	5	13	6	46
201114742991	1	233.8002	2	4	2	13	6	0
201114742993	1	183.372614	2	4	7	13	6	0
201114742993	2	183.372614	2	4	7	13	6	0
201114742996	1	233.8002	2	4	1	13	6	23
201114742996	2	233.8002	2	4	1	13	6	0
201114743003	1	233.8002	2	4	4	13	6	0
201114743003	2	233.8002	2	4	4	13	6	0
201114743008	1	233.8002	2	4	1	13	6	0
201114743018	1	233.8002	2	4	1	13	6	58
201114743018	1	233.8002	2	4	1	13	6	74
201114743018	2	233.8002	2	4	1	13	6	0
201114743026	1	233.8002	2	4	4	13	6	0
201114743028	1	233.8002	2	4	1	13	6	31
201114743028	2	233.8002	2	4	1	13	6	0
201114743038	1	233.8002	2	4	1	13	6	0
201114743039	1	38.9667	2	5	4	13	6	37
201114743039	2	38.9667	2	5	4	13	6	0
201114743041	1	116.9001	2	6	4	13	6	22
201114743042	1	116.9001	2	6	1	13	6	23
201114743050	1	233.8002	2	4	1	13	6	0
201114743061	1	233.8002	2	4	1	13	6	23
201114743061	2	233.8002	2	4	1	13	6	0
201114743065	1	38.9667	2	2	1	13	6	58
201114743065	2	38.9667	2	2	1	13	6	0
201114743066	1	233.8002	2	4	3	13	6	0
201114743070	1	116.9001	2	6	1	13	6	4
201114743070	2	116.9001	2	6	1	13	6	0
201114743080	1	38.9667	2	3	1	13	6	23
201114743080	1	38.9667	2	3	1	13	6	75
201114743080	2	38.9667	2	3	1	13	6	0
201114743087	1	233.8002	2	4	1	13	6	0
201114743096	1	233.8002	2	4	1	13	6	58
201114743096	2	233.8002	2	4	1	13	6	0
201114743104	1	233.8002	2	4	1	13	6	0
201114743104	2	233.8002	2	4	1	13	6	0
201114743110	1	38.9667	2	5	1	13	6	0
201114743110	2	38.9667	2	5	1	13	6	38
201114743114	1	233.8002	2	4	1	13	6	0
201114743114	2	233.8002	2	4	1	13	6	0
201114743121	1	233.8002	2	4	1	13	6	23
201114743127	1	233.8002	2	4	1	13	6	0
201114743133	1	233.8002	2	4	1	13	6	58
201114743133	2	233.8002	2	4	1	13	6	0
201114743136	1	38.9667	2	3	1	13	6	37
201114743136	2	38.9667	2	3	1	13	6	0
201114743137	1	38.9667	2	3	1	13	6	0
201114743141	1	233.8002	2	4	1	13	6	39
201114743141	2	233.8002	2	4	1	13	6	0
201114743143	1	116.9001	2	6	1	13	6	46
201114743143	2	116.9001	2	6	1	13	6	0
201114743159	1	233.8002	2	4	2	13	6	0
201114743160	1	38.9667	2	5	2	13	6	39
201114743160	2	38.9667	2	5	2	13	6	0
201114743165	1	116.9001	2	6	2	13	6	0
201114743167	1	38.9667	2	5	1	13	6	46
201114743167	2	38.9667	2	5	1	13	6	0
201114743169	1	233.8002	2	4	1	13	6	0
201114743169	2	233.8002	2	4	1	13	6	0
201114743169	3	233.8002	2	4	1	13	6	0
201114743177	1	233.8002	2	4	1	13	6	98
201114743177	2	233.8002	2	4	1	13	6	0
201114743179	1	116.9001	2	6	1	13	6	46
201114743179	2	116.9001	2	6	1	13	6	0
201114743186	1	38.9667	2	3	6	13	6	99
201114743188	1	116.9001	2	6	6	13	6	0
201114743191	1	233.8002	2	4	6	13	6	0
201114743191	2	233.8002	2	4	6	13	6	0
201114743199	1	233.8002	2	4	3	13	6	58
201114743199	2	233.8002	2	4	3	13	6	0
201114743199	3	233.8002	2	4	3	13	6	0
201114743202	1	233.8002	2	4	4	13	6	0
201114743204	1	38.9667	2	3	3	13	6	22
201114743204	2	38.9667	2	3	3	13	6	0
201114743210	1	233.8002	2	4	4	13	6	0
201114743210	2	233.8002	2	4	4	13	6	0
201114743216	1	233.8002	2	4	3	13	6	95
201114743216	2	233.8002	2	4	3	13	6	0
201114743222	1	233.8002	2	4	3	13	6	0
201114743222	2	233.8002	2	4	3	13	6	0
201114743225	1	116.9001	2	6	5	13	6	23
201114743225	2	116.9001	2	6	5	13	6	0
201114743226	1	233.8002	2	4	5	13	6	0
201114743226	2	233.8002	2	4	5	13	6	0
201114743232	1	233.8002	2	4	5	13	6	58
201114743232	2	233.8002	2	4	5	13	6	0
201114743239	1	233.8002	2	4	5	13	6	0
201114743239	2	233.8002	2	4	5	13	6	0
201114743245	1	38.9667	2	5	5	13	6	58
201114743245	2	38.9667	2	5	5	13	6	0
201114743245	3	38.9667	2	5	5	13	6	0
201114743256	1	233.8002	2	4	1	13	6	58
201114743256	2	233.8002	2	4	1	13	6	0
201114743259	1	116.9001	2	6	1	13	6	23
201114743259	2	116.9001	2	6	1	13	6	0
201114743262	1	38.9667	2	5	1	13	6	0
201114743265	1	233.8002	2	4	1	13	6	39
201114743265	2	233.8002	2	4	1	13	6	0
201114743272	1	233.8002	2	4	1	13	6	58
201114743272	2	233.8002	2	4	1	13	6	0
201114743280	1	38.9667	2	1	2	13	6	0
201114743283	1	233.8002	2	4	2	13	6	23
201114743283	2	233.8002	2	4	2	13	6	0
201114743289	1	233.8002	2	4	2	13	6	58
201114743289	2	233.8002	2	4	2	13	6	0
201114743297	1	116.9001	2	6	2	13	6	0
201114743298	1	233.8002	2	4	2	13	6	0
201114743298	2	233.8002	2	4	2	13	6	0
201114743300	2	38.9667	2	3	2	13	6	0
201114743306	1	38.9667	2	3	3	13	6	0
201114743308	1	233.8002	2	4	3	13	6	0
201114743308	2	233.8002	2	4	3	13	6	0
201114743310	1	116.9001	2	6	3	13	6	0
201114743310	2	116.9001	2	6	3	13	6	0
201114743313	1	38.9667	2	5	3	13	6	46
201114743313	2	38.9667	2	5	3	13	6	0
201114743313	3	38.9667	2	5	3	13	6	0
201114743317	1	233.8002	2	4	5	13	6	0
201114743317	2	233.8002	2	4	5	13	6	46
201114743318	1	38.9667	2	5	5	13	6	0
201114743326	1	116.9001	2	6	5	13	6	0
201114743329	1	38.9667	2	5	5	13	6	0
201114743338	1	233.8002	2	4	2	13	6	0
201114743338	2	233.8002	2	4	2	13	6	23
201114743339	1	38.9667	2	5	2	13	6	0
201114743339	2	38.9667	2	5	2	13	6	0
201114743339	3	38.9667	2	5	2	13	6	46
201114743345	1	38.9667	2	5	2	13	6	0
201114743345	2	38.9667	2	5	2	13	6	0
201114743346	1	38.9667	2	5	2	13	6	0
201114743346	2	38.9667	2	5	2	13	6	0
201114743347	1	38.9667	2	5	2	13	6	23
201114743347	2	38.9667	2	5	2	13	6	0
201114743349	1	233.8002	2	4	1	13	6	23
201114743350	1	116.9001	2	6	1	13	6	0
201114743350	2	116.9001	2	6	1	13	6	7
201114743350	2	116.9001	2	6	1	13	6	69
201114743352	1	38.9667	2	3	1	13	6	46
201114743352	2	38.9667	2	3	1	13	6	0
201114743358	1	233.8002	2	4	1	13	6	0
201114743363	1	38.9667	2	5	1	13	6	0
201114743363	2	38.9667	2	5	1	13	6	0
201114743366	1	233.8002	2	4	1	13	6	58
201114743366	2	233.8002	2	4	1	13	6	0
201114743372	1	233.8002	2	4	1	13	6	98
201114743378	1	233.8002	2	4	1	13	6	46
201114743378	2	233.8002	2	4	1	13	6	0
201114743379	1	38.9667	2	2	1	13	6	23
201114743379	2	38.9667	2	2	1	13	6	0
201114743385	1	233.8002	2	4	1	13	6	58
201114743385	2	233.8002	2	4	1	13	6	0
201114743389	1	38.9667	2	5	1	13	6	46
201114743389	2	38.9667	2	5	1	13	6	0
201114743392	1	233.8002	2	4	1	13	6	98
201114743398	1	233.8002	2	4	1	13	6	0
201114743398	2	233.8002	2	4	1	13	6	0
201114743400	1	38.9667	2	5	1	13	6	46
201114743400	2	38.9667	2	5	1	13	6	0
201114743401	1	91.686307	2	6	7	13	6	0
201114743401	2	91.686307	2	6	7	13	6	0
201114743402	1	91.686307	2	6	7	13	6	0
201114743402	2	91.686307	2	6	7	13	6	0
201114743403	1	183.372614	2	4	7	13	6	0
201114743403	2	183.372614	2	4	7	13	6	0
201114743409	1	233.8002	2	4	3	13	6	0
201114743409	2	233.8002	2	4	3	13	6	0
201114743410	1	116.9001	2	6	3	13	6	46
201114743410	2	116.9001	2	6	3	13	6	0
201114743413	1	38.9667	2	2	3	13	6	0
201114743413	2	38.9667	2	2	3	13	6	0
201114743421	1	233.8002	2	4	3	13	6	0
201114743421	2	233.8002	2	4	3	13	6	0
201114743422	1	116.9001	2	6	3	13	6	58
201114743422	2	116.9001	2	6	3	13	6	0
201114743425	1	233.8002	2	4	5	13	6	0
201114743427	1	116.9001	2	6	5	13	6	0
201114743427	2	116.9001	2	6	5	13	6	0
201114743435	1	233.8002	2	4	5	13	6	0
201114743435	2	233.8002	2	4	5	13	6	58
201114743442	1	38.9667	2	1	4	13	6	52
201114743442	2	38.9667	2	1	4	13	6	0
201114743444	2	233.8002	2	4	6	13	6	0
201114743455	1	183.372614	2	4	7	13	6	0
201114743455	2	183.372614	2	4	7	13	6	0
201114743458	1	233.8002	2	4	4	13	6	0
201114743464	1	38.9667	2	5	4	13	6	0
201114743465	1	233.8002	2	4	4	13	6	0
201114743475	1	233.8002	2	4	2	13	6	23
201114743475	2	233.8002	2	4	2	13	6	0
201114743480	1	38.9667	2	5	2	13	6	0
201114743480	2	38.9667	2	5	2	13	6	46
201114743482	1	233.8002	2	4	2	13	6	0
201114743482	2	233.8002	2	4	2	13	6	0
201114743490	1	233.8002	2	4	1	13	6	0
201114743490	2	233.8002	2	4	1	13	6	58
201114743496	1	233.8002	2	4	1	13	6	0
201114743496	2	233.8002	2	4	1	13	6	0
201114743502	1	233.8002	2	4	1	13	6	0
201114743502	2	233.8002	2	4	1	13	6	0
201114743508	1	233.8002	2	4	1	13	6	39
201114743508	2	233.8002	2	4	1	13	6	0
201114743514	1	233.8002	2	4	1	13	6	39
201114743514	2	233.8002	2	4	1	13	6	0
201114743520	1	233.8002	2	4	1	13	6	98
201114743520	2	233.8002	2	4	1	13	6	0
201114743522	1	116.9001	2	6	1	13	6	0
201114743527	1	233.8002	2	4	1	13	6	98
201114743529	1	38.9667	2	5	1	13	6	39
201114743529	2	38.9667	2	5	1	13	6	0
201114743539	1	38.9667	2	5	3	13	6	0
201114743540	1	233.8002	2	4	3	13	6	0
201114743545	1	38.9667	2	5	3	13	6	58
201114743545	2	38.9667	2	5	3	13	6	0
201114743546	1	233.8002	2	4	6	13	6	0
201114743546	2	233.8002	2	4	6	13	6	0
201114743547	1	38.9667	2	5	6	13	6	98
201114743547	2	38.9667	2	5	6	13	6	0
201114743555	1	233.8002	2	4	3	13	6	0
201114743563	1	116.9001	2	6	5	13	6	23
201114743563	1	116.9001	2	6	5	13	6	99
201114743563	2	116.9001	2	6	5	13	6	95
201114743567	1	233.8002	2	4	5	13	6	0
201114743567	2	233.8002	2	4	5	13	6	0
201114743573	1	233.8002	2	4	5	13	6	23
201114743573	2	233.8002	2	4	5	13	6	0
201114743583	1	233.8002	2	4	6	13	6	46
201114743583	2	233.8002	2	4	6	13	6	0
201114743596	1	38.9667	2	5	2	13	6	0
201114743597	1	116.9001	2	6	2	13	6	0
201114743601	1	233.8002	2	4	2	13	6	0
201114743606	1	38.9667	2	5	2	13	6	23
201114743608	1	233.8002	2	4	2	13	6	0
201114743609	1	38.9667	2	5	2	13	6	0
201114743610	1	233.8002	2	4	1	13	6	43
201114743610	2	233.8002	2	4	1	13	6	0
201114743616	1	233.8002	2	4	1	13	6	46
201114743616	2	233.8002	2	4	1	13	6	0
201114743617	1	38.9667	2	5	1	13	6	46
201114743617	2	38.9667	2	5	1	13	6	0
201114743618	1	38.9667	2	3	1	13	6	46
201114743620	1	38.9667	2	3	1	13	6	3
201114743620	1	38.9667	2	3	1	13	6	12
201114743626	1	233.8002	2	4	1	13	6	46
201114743626	1	233.8002	2	4	1	13	6	76
201114743626	2	233.8002	2	4	1	13	6	0
201114743631	1	116.9001	2	6	4	13	6	23
201114743634	1	233.8002	2	4	4	13	6	0
201114743636	1	116.9001	2	6	3	13	6	0
201114743637	1	233.8002	2	4	3	13	6	0
201114743642	1	233.8002	2	4	5	13	6	0
201114743642	2	233.8002	2	4	5	13	6	0
201114743643	1	38.9667	2	3	5	13	6	0
201114743646	1	38.9667	2	3	5	13	6	0
201114743646	2	38.9667	2	3	5	13	6	0
201114743652	1	233.8002	2	4	5	13	6	0
201114743652	2	233.8002	2	4	5	13	6	0
201114743655	1	38.9667	2	5	5	13	6	46
201114743655	2	38.9667	2	5	5	13	6	0
201114743680	1	233.8002	2	4	3	13	6	0
201114743680	2	233.8002	2	4	3	13	6	0
201114743681	1	38.9667	2	5	3	13	6	46
201114743681	2	38.9667	2	5	3	13	6	0
201114743683	1	38.9667	2	5	3	13	6	0
201114743683	2	38.9667	2	5	3	13	6	0
201114743693	1	116.9001	2	6	3	13	6	4
201114743695	1	116.9001	2	6	1	13	6	46
201114743695	2	116.9001	2	6	1	13	6	0
201114743696	1	233.8002	2	4	3	13	6	0
201114743696	2	233.8002	2	4	3	13	6	0
201114743697	1	233.8002	2	4	1	13	6	46
201114743697	2	233.8002	2	4	1	13	6	75
201114743699	1	38.9667	2	5	1	13	6	46
201114743699	1	38.9667	2	5	1	13	6	71
201114743699	1	38.9667	2	5	1	13	6	86
201114743699	2	38.9667	2	5	1	13	6	0
201114743704	1	38.9667	2	5	5	13	6	0
201114743704	2	38.9667	2	5	5	13	6	0
201114743704	3	38.9667	2	5	5	13	6	0
201114743708	1	233.8002	2	4	1	13	6	53
201114743708	2	233.8002	2	4	1	13	6	0
201114743716	1	233.8002	2	4	1	13	6	39
201114743716	2	233.8002	2	4	1	13	6	0
201114743728	1	233.8002	2	4	2	13	6	23
201114743728	2	233.8002	2	4	2	13	6	0
201114743732	1	116.9001	2	6	2	13	6	23
201114743737	1	233.8002	2	4	2	13	6	4
201114743747	1	233.8002	2	4	6	13	6	0
201114743796	1	116.9001	2	6	5	13	6	39
201114743796	2	116.9001	2	6	5	13	6	0
201114743798	1	233.8002	2	4	5	13	6	58
201114743798	2	233.8002	2	4	5	13	6	0
201114743801	1	38.9667	2	5	5	13	6	0
201114743806	1	38.9667	2	5	5	13	6	46
201114743806	2	38.9667	2	5	5	13	6	0
201114743806	3	38.9667	2	5	5	13	6	0
201114743807	1	38.9667	2	5	1	13	6	0
201114743808	1	233.8002	2	4	1	13	6	52
201114743808	2	233.8002	2	4	1	13	6	0
201114743820	1	116.9001	2	6	2	13	6	39
201114743820	2	116.9001	2	6	2	13	6	0
201114743821	1	38.9667	2	5	3	13	6	0
201114743822	1	233.8002	2	4	2	13	6	0
201114743831	1	233.8002	2	4	3	13	6	0
201114743831	2	233.8002	2	4	3	13	6	0
201114743834	1	233.8002	2	4	4	13	6	0
201114743842	1	233.8002	2	4	4	13	6	0
201114743845	1	116.9001	2	6	4	13	6	23
201114743851	1	116.9001	2	6	6	13	6	3
201114743861	1	38.9667	2	5	3	13	6	0
201114743862	1	233.8002	2	4	3	13	6	0
201114743862	2	233.8002	2	4	3	13	6	0
201114743866	1	38.9667	2	1	2	13	6	0
201114743866	2	38.9667	2	1	2	13	6	0
201114743869	1	233.8002	2	4	2	13	6	0
201114743869	2	233.8002	2	4	2	13	6	0
201114743873	1	38.9667	2	5	2	13	6	0
201114743875	1	116.9001	2	6	2	13	6	0
201114743877	1	233.8002	2	4	5	13	6	0
201114743877	2	233.8002	2	4	5	13	6	0
201114743885	1	233.8002	2	4	2	13	6	0
201114743893	1	233.8002	2	4	5	13	6	98
201114743893	2	233.8002	2	4	5	13	6	0
201114743897	1	233.8002	2	4	2	13	6	0
201114743898	1	116.9001	2	6	2	13	6	0
201114743898	2	116.9001	2	6	2	13	6	53
201114743901	1	233.8002	2	4	1	13	6	0
201114743902	1	116.9001	2	6	1	13	6	0
201114743907	2	233.8002	2	4	6	13	6	0
201114743910	1	38.9667	2	3	6	13	6	99
201114743910	2	38.9667	2	3	6	13	6	0
201114743912	1	233.8002	2	4	1	13	6	0
201114743918	1	233.8002	2	4	1	13	6	46
201114743918	2	233.8002	2	4	1	13	6	0
201114743922	1	116.9001	2	6	6	13	6	0
201114743922	2	116.9001	2	6	6	13	6	0
201114743931	2	233.8002	2	4	6	13	6	0
201114743934	1	116.9001	2	6	4	13	6	23
201114743937	1	233.8002	2	4	4	13	6	0
201114743939	1	183.372614	2	4	7	13	6	0
201114743941	1	183.372614	2	4	7	13	6	4
201114743964	1	233.8002	2	4	2	13	6	0
201114743970	1	38.9667	2	2	1	13	6	46
201114743970	2	38.9667	2	2	1	13	6	0
201114743971	1	38.9667	2	5	1	13	6	46
201114743971	2	38.9667	2	5	1	13	6	0
201114743972	1	116.9001	2	6	1	13	6	4
201114743972	2	116.9001	2	6	1	13	6	0
201114743973	1	233.8002	2	4	1	13	6	0
201114743977	1	116.9001	2	6	3	13	6	0
201114743979	1	183.372614	2	4	7	13	6	0
201114743982	1	233.8002	2	4	3	13	6	0
201114743982	2	233.8002	2	4	3	13	6	0
201114743985	1	38.9667	2	5	5	13	6	46
201114743985	2	38.9667	2	5	5	13	6	0
201114743986	1	233.8002	2	4	5	13	6	58
201114743986	2	233.8002	2	4	5	13	6	0
201114743988	1	38.9667	2	5	6	13	6	0
201114743988	2	38.9667	2	5	6	13	6	0
201114743994	1	38.9667	2	5	4	13	6	0
201114743996	1	233.8002	2	4	6	13	6	0
201114743996	2	233.8002	2	4	6	13	6	0
201114744016	1	116.9001	2	6	2	13	6	0
201114744020	1	233.8002	2	4	2	13	6	0
201114744033	1	38.9667	2	5	2	13	6	0
201114744036	1	116.9001	2	6	2	13	6	0
201114744044	1	233.8002	2	4	5	13	6	69
201114744044	1	233.8002	2	4	5	13	6	99
201114744044	2	233.8002	2	4	5	13	6	0
201114744046	1	38.9667	2	5	1	13	6	0
201114744046	2	38.9667	2	5	1	13	6	0
201114744048	1	38.9667	2	5	1	13	6	0
201114744048	2	38.9667	2	5	1	13	6	39
201114744051	2	233.8002	2	4	1	13	6	99
201114744058	1	38.9667	2	3	4	13	6	0
201114744058	2	38.9667	2	3	4	13	6	0
201114744060	1	233.8002	2	4	4	13	6	0
201114744075	1	233.8002	2	4	1	13	6	58
201114744075	2	233.8002	2	4	1	13	6	0
201114744081	1	233.8002	2	4	1	13	6	46
201114744081	2	233.8002	2	4	1	13	6	0
201114744084	1	38.9667	2	3	1	13	6	0
201114744085	1	38.9667	2	3	1	13	6	46
201114744085	2	38.9667	2	3	1	13	6	0
201114744087	1	233.8002	2	4	2	13	6	0
201114744089	1	38.9667	2	5	2	13	6	46
201114744089	2	38.9667	2	5	2	13	6	0
201114744094	1	38.9667	2	3	3	13	6	46
201114744094	2	38.9667	2	3	3	13	6	0
201114744095	1	38.9667	2	5	3	13	6	0
201114744095	2	38.9667	2	5	3	13	6	0
201114744101	1	233.8002	2	4	5	13	6	0
201114744106	1	38.9667	2	5	4	13	6	23
201114744115	1	233.8002	2	4	3	13	6	46
201114744115	2	233.8002	2	4	3	13	6	0
201114744117	1	38.9667	2	3	3	13	6	0
201114744117	2	38.9667	2	3	3	13	6	0
201114744123	1	38.9667	2	1	2	13	6	0
201114744125	1	233.8002	2	4	2	13	6	0
201114744126	1	116.9001	2	6	2	13	6	0
201114744129	1	38.9667	2	2	2	13	6	23
201114744129	2	38.9667	2	2	2	13	6	0
201114744134	1	233.8002	2	4	2	13	6	0
201114744139	1	38.9667	2	3	2	13	6	0
201114744139	2	38.9667	2	3	2	13	6	75
201114744147	1	233.8002	2	4	1	13	6	0
201114744147	2	233.8002	2	4	1	13	6	0
201114744153	1	233.8002	2	4	1	13	6	46
201114744153	2	233.8002	2	4	1	13	6	0
201114744157	1	183.372614	2	4	7	13	6	0
201114744157	2	183.372614	2	4	7	13	6	0
201114744178	1	233.8002	2	4	2	13	6	0
201114744182	1	38.9667	2	3	2	13	6	23
201114744183	1	38.9667	2	3	2	13	6	23
201114744184	1	38.9667	2	5	2	13	6	0
201114744184	2	38.9667	2	5	2	13	6	39
201114744188	1	38.9667	2	3	2	13	6	0
201114744194	1	233.8002	2	4	1	13	6	46
201114744194	2	233.8002	2	4	1	13	6	0
201114744200	1	233.8002	2	4	1	13	6	46
201114744200	2	233.8002	2	4	1	13	6	0
201114744206	1	233.8002	2	4	1	13	6	0
201114744206	2	233.8002	2	4	1	13	6	0
201114744207	1	116.9001	2	6	1	13	6	58
201114744207	2	116.9001	2	6	1	13	6	0
201114744211	1	38.9667	2	3	3	13	6	0
