CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT
201127919684	0	1	11.901938	3	3	11	42	8	8
201127919690	0	1	11.901938	3	3	11	42	8	8
201127919761	0	1	223.6162	3	4	10	42	8	1
201127919761	0	2	223.6162	3	4	10	42	8	1
201127919761	0	3	223.6162	3	4	10	42	8	1
201127919765	0	1	11.18081	3	3	10	42	8	1
201127919767	0	1	11.18081	3	3	10	42	8	8
201127919771	0	1	11.18081	3	3	10	42	8	1
201127919772	0	1	11.18081	3	3	10	42	8	8
201127919887	0	1	34.7147	3	3	1	61	9	1
201127919891	0	1	34.7147	3	3	1	61	9	1
201127919998	0	1	34.7147	3	3	1	61	9	1
201127920085	0	1	12.4986	3	3	1	42	8	1
201127921212	0	1	11.901938	3	3	11	42	8	1
201127921214	0	1	11.901938	3	3	11	42	8	1
201127921217	0	1	11.901938	3	3	11	42	8	1
201127921222	0	1	11.901938	3	3	11	42	8	1
201127921236	0	1	11.901938	3	3	11	42	8	1
201127921264	0	1	34.7147	3	3	1	61	9	1
201127921312	0	1	34.7147	3	3	1	61	9	1
201127921344	0	1	12.4986	3	3	2	42	8	1
201127921785	0	1	12.4986	3	3	1	42	8	1
201127922098	0	1	12.4986	3	3	1	42	8	1
201127922126	0	1	11.18081	3	3	10	42	8	1
201127922132	0	1	11.18081	3	3	10	42	8	1
201127922232	0	1	34.7147	3	3	1	61	9	1
201127922253	0	1	4.1662	3	1	2	42	8	1
201127922253	0	2	4.1662	3	1	2	42	8	1
201127922253	0	3	4.1662	3	1	2	42	8	1
201127922253	0	4	4.1662	3	1	2	42	8	1
201127922253	0	5	4.1662	3	1	2	42	8	1
201127922277	0	1	34.7147	3	3	1	61	9	1
201127922449	0	1	12.4986	3	3	1	42	8	1
201127922617	0	1	4.1662	3	2	4	42	8	1
201127922623	0	1	12.4986	3	3	4	42	8	1
201127922669	0	1	12.4986	3	3	4	42	8	1
201127922669	0	2	12.4986	3	3	4	42	8	1
201127922882	0	1	34.7147	3	3	1	61	9	1
201127922987	0	1	34.7147	3	3	1	61	9	1
201127923136	0	1	34.7147	3	3	1	61	9	1
201127923206	0	1	11.901938	3	3	11	42	8	1
201127923231	0	1	34.7147	3	3	1	61	9	1
201127923244	0	1	34.7147	3	3	1	61	9	1
201127923269	0	1	12.4986	3	3	2	42	8	1
201127923310	0	1	34.7147	3	3	1	61	9	1
201127923411	0	1	34.7147	3	3	1	61	9	1
201127923411	0	2	34.7147	3	3	1	61	9	1
201127923437	0	1	208.2882	3	4	1	61	9	1
201127923735	0	1	34.7147	3	3	1	61	9	1
201127923764	0	1	11.901938	3	3	11	42	8	2
201127923889	0	1	11.18081	3	3	10	42	8	1
201127923899	0	1	12.4986	3	3	1	42	8	1
201127924156	0	1	12.4986	3	3	3	42	8	1
201127924251	0	1	34.7147	3	3	1	61	9	1
201127924393	0	1	12.4986	3	3	1	42	8	1
201127924481	0	1	11.901938	3	1	11	42	8	1
201127924650	0	1	49.9944	3	5	3	42	8	1
201127924908	0	1	34.7147	3	3	1	61	9	1
201127925051	0	1	11.901938	3	3	11	42	8	1
201127925167	0	1	12.4986	3	3	1	42	8	1
201127925191	0	1	12.4986	3	3	1	42	8	8
201127925384	0	1	12.4986	3	3	3	42	8	1
201127925410	0	1	12.4986	3	3	3	42	8	1
201127925474	0	1	34.7147	3	3	1	61	9	1
201127925477	0	1	12.4986	3	3	2	42	8	1
201127925601	0	1	34.7147	3	3	1	61	9	1
201127925625	0	1	208.2882	3	4	1	61	9	1
201127925647	0	1	11.18081	3	3	10	42	8	1
201127925701	0	1	12.4986	3	3	4	42	8	1
201127925715	0	1	12.4986	3	3	4	42	8	1
201127925888	0	1	12.4986	3	3	3	42	8	1
201127925992	0	1	34.7147	3	3	1	61	9	5
201127926024	0	1	12.4986	3	3	2	42	8	1
201127926062	0	1	12.4986	3	3	2	42	8	1
201127926121	0	1	12.4986	3	3	1	42	8	1
201127926137	0	1	226.136822	3	4	11	42	8	1
201127926163	0	1	12.4986	3	3	4	42	8	1
201127926243	0	1	12.4986	3	3	1	42	8	1
201127926307	0	1	12.4986	3	3	1	42	8	1
201127926359	0	1	12.4986	3	3	1	42	8	1
201127926432	0	1	12.4986	3	3	3	42	8	1
201127926592	0	1	34.7147	3	3	1	61	9	1
201127926752	0	1	208.2882	3	4	1	61	9	1
201127926957	0	1	11.901938	3	3	11	42	8	1
201127926957	0	2	11.901938	3	3	11	42	8	1
201127926958	0	1	11.901938	3	3	11	42	8	8
201127926964	0	1	11.901938	3	3	11	42	8	1
201127926971	0	1	34.7147	3	3	1	61	9	2
201127926972	0	1	34.7147	3	3	1	61	9	1
201127927055	0	1	11.901938	3	3	11	42	8	1
201127927122	0	1	12.4986	3	3	1	42	8	1
201127927177	0	1	12.4986	3	3	1	42	8	1
201127927277	0	1	34.7147	3	3	1	61	9	1
201127927383	0	1	12.4986	3	3	1	42	8	1
201127927742	0	1	12.4986	3	3	2	42	8	1
201127927883	0	1	11.901938	3	3	11	42	8	1
201127927970	0	1	12.4986	3	3	1	42	8	1
201127928466	0	1	34.7147	3	3	1	61	9	1
201127928742	0	1	12.4986	3	3	1	42	8	1
201127928758	0	1	12.4986	3	3	1	42	8	1
201127928932	0	1	11.901938	3	3	11	42	8	1
201127928939	0	1	11.18081	3	3	10	42	8	2
201127929007	0	1	34.7147	3	3	1	61	9	1
201127929112	0	1	12.4986	3	3	1	42	8	1
201127929325	0	1	34.7147	3	3	1	61	9	1
201127929379	0	1	34.7147	3	3	1	61	9	1
201127929435	0	1	12.4986	3	3	2	42	8	1
201127929635	0	1	34.7147	3	3	1	61	9	1
201127929705	0	1	34.7147	3	3	1	61	9	1
201127929796	0	1	12.4986	3	3	4	42	8	1
201127929824	0	1	12.4986	3	3	1	42	8	1
201127929984	0	1	12.4986	3	3	3	42	8	1
201127930086	0	1	34.7147	3	3	1	61	9	2
201127930086	0	1	34.7147	3	3	1	61	9	5
201127930118	0	1	34.7147	3	3	1	61	9	1
201127930183	0	1	12.4986	3	3	1	42	8	1
201127930231	0	1	12.4986	3	3	1	42	8	1
201127930304	0	1	12.4986	3	3	1	42	8	1
201127930331	0	1	34.7147	3	3	1	61	9	1
201127930513	0	1	34.7147	3	3	1	61	9	1
201127930586	0	1	12.4986	3	3	4	42	8	1
201127930601	0	1	12.4986	3	3	1	42	8	1
201127930637	0	1	12.4986	3	3	1	42	8	8
201127930699	0	1	12.4986	3	3	3	42	8	1
201127930761	0	1	4.1662	3	2	3	42	8	2
201127930814	0	1	12.4986	3	3	3	42	8	1
201127930846	0	1	11.901938	3	3	11	42	8	1
201127931004	0	1	12.4986	3	3	4	42	8	1
201127931293	0	1	12.4986	3	3	1	42	8	1
201127931328	0	1	12.4986	3	3	1	42	8	1
201127931393	0	1	12.4986	3	3	1	42	8	1
201127931397	0	1	34.7147	3	3	1	61	9	1
201127931425	0	1	11.901938	3	3	11	42	8	1
201127931475	0	1	34.7147	3	3	1	61	9	2
201127931536	0	1	34.7147	3	3	1	61	9	1
201127931633	0	1	12.4986	3	3	1	42	8	1
201127931680	0	1	12.4986	3	3	1	42	8	8
201127931743	0	1	12.4986	3	3	1	42	8	1
201127931844	0	1	11.18081	3	3	10	42	8	1
201127931875	0	1	12.4986	3	3	4	42	8	1
201127931875	0	2	12.4986	3	3	4	42	8	1
201127932057	0	1	208.2882	3	4	1	61	9	1
201127932096	0	1	12.4986	3	3	1	42	8	1
201127932229	0	1	12.4986	3	3	2	42	8	2
201127932477	0	1	11.901938	3	3	11	42	8	1
201127932479	0	1	11.901938	3	3	11	42	8	1
201127932511	0	1	34.7147	3	3	1	61	9	1
201127932511	0	2	34.7147	3	3	1	61	9	1
201127932585	0	1	12.4986	3	3	1	42	8	2
201127932689	0	1	12.4986	3	3	2	42	8	2
201127932717	0	1	34.7147	3	3	1	61	9	8
201127932740	0	1	34.7147	3	3	1	61	9	8
201127932740	0	2	34.7147	3	3	1	61	9	8
201127932751	0	1	34.7147	3	3	1	61	9	1
201127932906	0	1	12.4986	3	3	1	42	8	8
201127932927	0	1	12.4986	3	3	1	42	8	1
201127933152	0	1	34.7147	3	3	1	61	9	1
201127933244	0	1	34.7147	3	3	1	61	9	1
201127933437	0	1	34.7147	3	3	1	61	9	1
201127933444	0	1	34.7147	3	3	1	61	9	2
201127933449	0	1	34.7147	3	3	1	61	9	1
201127933449	0	2	34.7147	3	3	1	61	9	1
201127933449	0	3	34.7147	3	3	1	61	9	1
201127933462	0	1	12.4986	3	3	1	42	8	1
201127933534	0	1	12.4986	3	3	1	42	8	1
201127933565	0	1	12.4986	3	3	4	42	8	1
201127933608	0	1	12.4986	3	3	4	42	8	1
201127933615	0	1	224.9748	3	4	4	42	8	1
201127933702	0	1	12.4986	3	3	1	42	8	1
201127933790	0	1	34.7147	3	3	1	61	9	1
201127933819	0	1	34.7147	3	3	1	61	9	1
201127933820	0	1	104.1441	3	6	1	61	9	1
201127933856	0	1	34.7147	3	1	1	61	9	2
201127933856	0	1	34.7147	3	1	1	61	9	3
201127933889	0	1	12.4986	3	3	3	42	8	1
201127933958	0	1	11.18081	3	3	10	42	8	1
201127934044	0	1	12.4986	3	3	3	42	8	1
201127934178	0	1	34.7147	3	3	1	61	9	1
201127934192	0	1	34.7147	3	3	1	61	9	1
201127934241	0	1	34.7147	3	3	1	61	9	2
201127934259	0	1	34.7147	3	3	1	61	9	1
201127934272	0	1	34.7147	3	3	1	61	9	1
201127934274	0	1	34.7147	3	3	1	61	9	1
201127934803	0	1	12.4986	3	3	4	42	8	1
201127934845	0	1	12.4986	3	3	3	42	8	1
201127934979	0	1	34.7147	3	3	1	61	9	1
201127934995	0	1	34.7147	3	3	1	61	9	1
201127934996	0	1	34.7147	3	3	1	61	9	1
201127935116	0	1	12.4986	3	3	1	42	8	1
201127935169	0	1	34.7147	3	3	1	61	9	1
201127935212	0	1	11.18081	3	3	10	42	8	1
201127935219	0	1	11.18081	3	3	10	42	8	1
201127935238	0	1	34.7147	3	3	1	61	9	1
201127935265	0	1	12.4986	3	3	4	42	8	1
201127935327	0	1	12.4986	3	3	2	42	8	1
201127935354	0	1	34.7147	3	3	1	61	9	1
201127935529	0	1	12.4986	3	3	1	42	8	1
201127935593	0	1	12.4986	3	3	3	42	8	1
201127935672	0	1	11.18081	3	3	10	42	8	1
201127935672	0	2	11.18081	3	3	10	42	8	1
201127935706	0	1	11.901938	3	3	11	42	8	1
201127935820	0	1	34.7147	3	2	1	61	9	1
201127935820	0	2	34.7147	3	2	1	61	9	1
201127936357	0	1	12.4986	3	3	1	42	8	1
201127936372	0	1	12.4986	3	3	1	42	8	1
201127936407	0	1	12.4986	3	3	1	42	8	1
201127936497	0	1	12.4986	3	3	3	42	8	1
201127936908	0	1	12.4986	3	3	1	42	8	1
201128001636	0	1	161.6211	3	4	2	28	9	3
201128001636	0	1	161.6211	3	4	2	28	9	5
201128103514	0	1	121.606255	2	3	10	29	5	1
201128103868	0	1	246.0972	2	4	3	31	6	1
201128103872	0	1	246.0972	2	4	3	31	6	1
201128103877	0	1	61.5243	2	3	3	31	6	1
201128103892	0	1	61.5243	2	3	4	31	6	1
201128104162	0	1	243.21251	2	4	10	29	5	1
201128104164	0	1	121.606255	2	3	10	29	5	1
201128104321	0	1	61.5243	2	3	4	31	6	1
201128104417	0	1	61.5243	2	3	2	31	6	1
201128104463	0	1	61.5243	2	3	3	31	6	1
201128104651	0	1	43.973436	2	3	5	29	5	1
201128104651	0	2	43.973436	2	3	5	29	5	1
201128104651	0	3	43.973436	2	3	5	29	5	1
201128104691	0	1	219.86718	2	4	5	29	5	1
201128104714	0	1	43.973436	2	3	5	29	5	2
201128105399	0	1	61.5243	2	3	3	31	6	8
201128105509	0	1	61.5243	2	3	4	31	6	8
201128105635	0	1	61.5243	2	3	2	31	6	1
201128105733	0	1	61.5243	2	3	3	31	6	1
201128106005	0	1	121.606255	2	3	10	29	5	8
201128212707	0	1	11.319336	2	3	1	30	4	1
201128212748	0	1	11.319336	2	3	1	30	4	1
201128213172	0	1	61.5243	2	3	1	31	6	1
201128213172	0	2	61.5243	2	3	1	31	6	1
201128213193	0	1	11.319336	2	3	1	30	4	1
201128213236	0	1	226.38672	2	4	1	30	4	1
201128213312	0	1	11.319336	2	3	1	30	4	8
201128213347	0	1	11.319336	2	3	1	30	4	1
201128213902	0	1	11.319336	2	3	1	30	4	1
201128214244	0	1	11.319336	2	3	1	30	4	9
201128214501	0	1	11.319336	2	3	1	30	4	2
201128214544	0	1	11.319336	2	3	1	30	4	1
201128214702	0	1	11.319336	2	3	1	30	4	1
201128214892	0	1	3.3992	2	2	2	30	4	8
201128215136	0	1	3.3992	2	2	2	30	4	1
201128215183	0	1	11.319336	2	1	1	30	4	1
201128215242	0	1	11.319336	2	3	1	30	4	1
201128215744	0	1	11.319336	2	3	1	30	4	8
201128215752	0	1	11.319336	2	3	1	30	4	1
201128215818	0	1	11.319336	2	3	1	30	4	1
201128216089	0	1	11.319336	2	3	1	30	4	1
201128216125	0	1	11.319336	2	3	1	30	4	1
201128216130	0	1	11.319336	2	3	1	30	4	1
201128216130	0	2	11.319336	2	3	1	30	4	1
201128216243	0	1	17.1835	2	3	1	29	5	1
201128216425	0	1	11.319336	2	3	1	30	4	1
201128216536	0	1	11.319336	2	3	1	30	4	1
201128216545	0	1	11.319336	2	3	1	30	4	1
201128216555	0	1	11.319336	2	3	1	30	4	2
201128216818	0	1	11.319336	2	3	1	30	4	1
201128216819	0	1	11.319336	2	3	1	30	4	1
201128216903	0	1	11.319336	2	3	1	30	4	1
201128216991	0	1	11.319336	2	3	1	30	4	1
201128217004	0	1	11.319336	2	3	1	30	4	1
201128217110	0	1	13.5968	2	3	2	30	4	1
201128217162	0	1	11.319336	2	3	1	30	4	1
201128217185	0	1	11.319336	2	3	1	30	4	1
201128217190	0	1	11.319336	2	3	1	30	4	2
201128217282	0	1	11.319336	2	3	1	30	4	1
201128217305	0	1	11.319336	2	3	1	30	4	1
201128217426	0	1	13.5968	2	3	2	30	4	1
201128217457	0	1	11.319336	2	3	1	30	4	1
201128217461	0	1	11.319336	2	3	1	30	4	1
201128217500	0	1	11.319336	2	3	1	30	4	1
201128217604	0	1	11.319336	2	3	1	30	4	1
201128217610	0	1	11.319336	2	3	1	30	4	1
201128217655	0	1	17.1835	2	3	1	29	5	1
201128217823	0	1	11.319336	2	3	1	30	4	1
201128217823	0	2	11.319336	2	3	1	30	4	1
201128217823	0	3	11.319336	2	3	1	30	4	1
201128217824	0	1	11.319336	2	3	1	30	4	9
201128217904	0	1	17.1835	2	3	1	29	5	1
201128218081	0	1	13.5968	2	3	2	30	4	1
201128218176	0	1	11.319336	2	3	1	30	4	1
201128218499	0	1	13.5968	2	3	3	30	4	1
201128218621	0	1	13.5968	2	3	2	30	4	1
201128218975	0	1	11.319336	2	3	1	30	4	1
201128218999	0	1	11.319336	2	3	1	30	4	1
201128219039	0	1	11.319336	2	3	1	30	4	1
201128219439	0	1	61.5243	2	3	1	31	6	1
201128219523	0	1	11.319336	2	3	1	30	4	8
201128219583	0	1	11.319336	2	3	1	30	4	1
201128219584	0	1	11.319336	2	3	1	30	4	1
201128219608	0	1	11.319336	2	3	1	30	4	1
201128219690	0	1	11.319336	2	3	1	30	4	1
201128219699	0	1	11.319336	2	3	1	30	4	8
201128219918	0	1	11.319336	2	3	1	30	4	1
201128220296	0	1	11.319336	2	3	1	30	4	8
201128220551	0	1	11.319336	2	3	1	30	4	8
201128220588	0	1	11.319336	2	3	1	30	4	8
201128220604	0	1	11.319336	2	3	1	30	4	8
201128220619	0	1	11.319336	2	3	1	30	4	8
201128220675	0	1	11.319336	2	3	1	30	4	8
201128220683	0	1	11.319336	2	3	1	30	4	8
201128220753	0	1	61.5243	2	3	1	31	6	1
201128221232	0	1	11.319336	2	3	1	30	4	1
201128221527	0	1	11.319336	2	3	1	30	4	8
201128221556	0	1	226.38672	2	4	1	30	4	1
201128221641	0	1	11.319336	2	3	1	30	4	1
201128221943	0	1	11.319336	2	3	1	30	4	8
201128221985	0	1	11.319336	2	3	1	30	4	1
201128222002	0	1	11.319336	2	3	1	30	4	1
201128222206	0	1	11.319336	2	3	1	30	4	8
201128222208	0	1	11.319336	2	3	1	30	4	8
201128222266	0	1	11.319336	2	3	1	30	4	8
201128222552	0	1	11.319336	2	3	1	30	4	8
201128222552	0	2	11.319336	2	3	1	30	4	8
201128222699	0	1	11.319336	2	3	1	30	4	8
201128222705	0	1	11.319336	2	3	1	30	4	8
201128222808	0	1	11.319336	2	3	1	30	4	8
201128223048	0	1	11.319336	2	3	1	30	4	8
201128303586	0	1	79.6551	3	3	1	51	9	1
201128303936	0	1	79.6551	3	3	1	51	9	1
201128304168	0	1	238.9653	3	4	1	51	9	1
201128304241	0	1	79.6551	3	3	1	51	9	1
201128304338	0	1	79.6551	3	3	1	51	9	1
201128304539	0	1	79.6551	3	3	1	51	9	1
201128304652	0	1	79.6551	3	3	1	51	9	1
201128304755	0	1	79.6551	3	3	1	51	9	1
201128304870	0	1	79.6551	3	3	1	51	9	8
201128304886	0	1	79.6551	3	5	1	51	9	1
201128304914	0	1	79.6551	3	3	1	51	9	1
201128304960	0	1	79.6551	3	3	1	51	9	1
201128305027	0	1	79.6551	3	3	1	51	9	1
201128305550	0	1	79.6551	3	3	1	51	9	1
201128305708	0	1	79.6551	3	3	1	51	9	1
201128305732	0	1	79.6551	3	3	1	51	9	8
201128305967	0	1	79.6551	3	3	1	51	9	1
201128306032	0	1	79.6551	3	3	1	51	9	8
201128306100	0	1	79.6551	3	3	1	51	9	1
201128306189	0	1	79.6551	3	3	1	51	9	8
201128306226	0	1	79.6551	3	3	1	51	9	8
201128306264	0	1	79.6551	3	3	1	51	9	8
201128306312	0	1	79.6551	3	3	1	51	9	1
201128306429	0	1	238.9653	3	4	1	51	9	8
201128306714	0	1	79.6551	3	3	1	51	9	8
201128306752	0	1	79.6551	3	3	2	51	9	8
201128306794	0	1	79.6551	3	3	1	51	9	8
201128306848	0	1	79.6551	3	3	1	51	9	8
201128306916	0	1	79.6551	3	3	1	51	9	8
201128306916	0	2	79.6551	3	3	1	51	9	8
201128307034	0	1	79.6551	3	3	1	51	9	8
201128410516	0	1	13.962	3	1	1	63	7	1
201128410695	0	1	13.962	3	3	1	63	7	1
201128410702	0	1	13.962	3	3	1	63	7	1
201128411080	0	1	13.962	3	3	1	63	7	1
201128411130	0	1	98.212	3	6	1	62	8	1
201128411365	0	1	24.553	3	3	2	62	8	8
201128411477	0	1	223.392	3	4	1	63	7	1
201128411526	0	1	13.962	3	3	1	63	7	1
201128411552	0	1	13.962	3	3	1	63	7	1
201128411612	0	1	24.553	3	3	2	62	8	1
201128411631	0	1	13.962	3	3	1	63	7	1
201128411632	0	1	13.962	3	3	1	63	7	1
201128411639	0	1	13.962	3	3	1	63	7	1
201128411740	0	1	13.962	3	3	1	63	7	1
201128411835	0	1	13.962	3	3	1	63	7	1
201128411955	0	1	13.962	3	3	1	63	7	1
201128411993	0	1	24.553	3	3	2	62	8	1
201128412086	0	1	13.962	3	3	1	63	7	1
201128412114	0	1	13.962	3	3	1	63	7	1
201128412331	0	1	13.962	3	3	1	63	7	1
201128412417	0	1	24.553	3	3	2	62	8	1
201128412483	0	1	13.962	3	3	1	63	7	1
201128412514	0	1	13.962	3	3	1	63	7	1
201128412659	0	1	13.962	3	3	1	63	7	1
201128412804	0	1	24.553	3	3	2	62	8	1
201128412839	0	1	24.553	3	3	4	62	8	1
201128412866	0	1	240.175482	3	4	6	62	8	1
201128412880	0	1	13.962	3	3	1	63	7	1
201128412881	0	1	13.962	3	3	1	63	7	1
201128412882	0	1	13.962	3	3	1	63	7	1
201128413004	0	1	13.962	3	3	1	63	7	1
201128413018	0	1	13.962	3	3	1	63	7	1
201128413031	0	1	24.553	3	3	2	62	8	3
201128413065	0	1	13.962	3	3	1	63	7	1
201128413174	0	1	13.962	3	3	1	63	7	1
201128413283	0	1	220.977	3	4	2	62	8	1
201128413666	0	1	13.962	3	3	1	63	7	1
201128413729	0	1	13.962	3	3	1	63	7	1
201128413766	0	1	13.962	3	3	1	63	7	1
201128413873	0	1	13.962	3	3	1	63	7	1
201128413875	0	1	13.962	3	3	1	63	7	1
201128413976	0	1	13.962	3	3	1	63	7	1
201128414069	0	1	97.734	3	6	1	63	7	1
201128414157	0	1	13.962	3	3	1	63	7	1
201128414177	0	1	13.962	3	3	1	63	7	2
201128414646	0	1	13.962	3	3	1	63	7	1
201128414705	0	1	13.962	3	3	1	63	7	1
201128414816	0	1	13.962	3	3	1	63	7	1
201128414847	0	1	13.962	3	3	1	63	7	1
201128414937	0	1	13.962	3	1	1	63	7	1
201128415003	0	1	13.962	3	3	1	63	7	1
201128415056	0	1	13.962	3	3	1	63	7	1
201128415140	0	1	24.553	3	3	1	62	8	1
201128415140	0	2	24.553	3	3	1	62	8	8
201128415175	0	1	24.553	3	3	2	62	8	1
201128415192	0	1	70.848173	3	3	8	62	8	1
201128415195	0	1	70.848173	3	3	8	62	8	1
201128415199	0	1	13.962	3	3	1	63	7	1
201128415200	0	1	13.962	3	3	1	63	7	1
201128415338	0	1	13.962	3	3	1	63	7	1
201128415444	0	1	13.962	3	3	1	63	7	1
201128415472	0	1	13.962	3	3	1	63	7	1
201128415520	0	1	13.962	3	3	1	63	7	1
201128415632	0	1	70.848173	3	3	8	62	8	1
201128415767	0	1	13.962	3	3	1	63	7	1
201128415815	0	1	24.553	3	3	3	62	8	1
201128415970	0	1	13.962	3	3	1	63	7	8
201128416017	0	1	24.553	3	3	1	62	8	1
201128416485	0	1	24.553	3	3	2	62	8	8
201128416566	0	1	24.553	3	3	2	62	8	2
201128416700	0	1	98.212	3	6	1	62	8	8
201128416700	0	2	98.212	3	6	1	62	8	8
201128417179	0	1	13.962	3	3	1	63	7	8
201128417311	0	1	13.962	3	3	1	63	7	8
201128417339	0	1	13.962	3	3	1	63	7	8
201128417361	0	1	13.962	3	3	1	63	7	8
201128417409	0	1	13.962	3	3	1	63	7	8
201128417415	0	1	13.962	3	3	1	63	7	8
201128417493	0	1	40.029247	3	3	6	62	8	8
201128417553	0	1	13.962	3	3	1	63	7	8
201128417826	0	1	24.553	3	3	2	62	8	8
201128418047	0	1	13.962	3	3	1	63	7	8
201128418138	0	1	13.962	3	3	1	63	7	8
201128418154	0	1	13.962	3	3	1	63	7	8
201128418254	0	1	97.734	3	6	1	63	7	8
201128418343	0	1	13.962	3	3	1	63	7	8
201128418362	0	1	13.962	3	3	1	63	7	8
201128418363	0	1	13.962	3	3	1	63	7	8
201128418659	0	1	13.962	3	3	1	63	7	8
201128418682	0	1	13.962	3	3	1	63	7	8
201128418821	0	1	13.962	3	3	1	63	7	8
201128419161	0	1	13.962	3	3	1	63	7	8
201128419180	0	1	13.962	3	3	1	63	7	8
201128510883	0	1	9.4404	3	3	1	64	7	1
201128510904	0	1	9.4404	3	3	1	64	7	1
201128511169	0	1	9.4404	3	3	1	64	7	1
201128511174	0	1	9.4404	3	3	1	64	7	8
201128511400	0	1	9.4404	3	3	1	64	7	1
201128511458	0	1	9.4404	3	3	1	64	7	1
201128511580	0	1	9.4404	3	3	1	64	7	9
201128511637	0	1	9.4404	3	3	1	64	7	1
201128511685	0	1	9.4404	3	3	1	64	7	1
201128511826	0	1	9.4404	3	3	1	64	7	1
201128512051	0	1	9.4404	3	3	1	64	7	1
201128512090	0	1	9.4404	3	3	1	64	7	1
201128512149	0	1	9.4404	3	3	1	64	7	1
201128512169	0	1	103.8444	3	6	1	64	7	1
201128512496	0	1	9.4404	3	3	1	64	7	1
201128512533	0	1	9.4404	3	3	1	64	7	1
201128512533	0	2	9.4404	3	3	1	64	7	1
201128512820	0	1	9.4404	3	3	1	64	7	8
201128512857	0	1	9.4404	3	3	1	64	7	8
201128512886	0	1	9.4404	3	3	1	64	7	8
201128513149	0	1	9.4404	3	3	1	64	7	1
201128513190	0	1	9.4404	3	3	1	64	7	1
201128513260	0	1	9.4404	3	3	1	64	7	1
201128513358	0	1	47.202	3	5	1	64	7	1
201128513369	0	1	9.4404	3	3	1	64	7	2
201128513369	0	1	9.4404	3	3	1	64	7	3
201128513384	0	1	9.4404	3	3	1	64	7	1
201128513384	0	2	9.4404	3	3	1	64	7	1
201128513563	0	1	9.4404	3	3	1	64	7	1
201128513730	0	1	9.4404	3	3	1	64	7	1
201128513739	0	1	9.4404	3	3	1	64	7	1
201128513756	0	1	9.4404	3	3	1	64	7	2
201128514047	0	1	9.4404	3	3	1	64	7	1
201128514095	0	1	9.4404	3	3	1	64	7	1
201128514305	0	1	9.4404	3	1	1	64	7	1
201128514526	0	1	9.4404	3	3	1	64	7	1
201128514577	0	1	9.4404	3	3	1	64	7	1
201128514596	0	1	9.4404	3	3	1	64	7	1
201128514919	0	1	9.4404	3	3	1	64	7	1
201128514943	0	1	9.4404	3	3	1	64	7	1
201128514947	0	1	9.4404	3	3	1	64	7	1
201128515173	0	1	9.4404	3	3	1	64	7	1
201128515684	0	1	9.4404	3	3	1	64	7	1
201128516009	0	1	9.4404	3	3	1	64	7	1
201128516009	0	2	9.4404	3	3	1	64	7	1
201128516210	0	1	226.5696	3	4	1	64	7	1
201128516354	0	1	4.7202	3	1	2	64	7	8
201128516354	0	2	4.7202	3	1	2	64	7	8
201128516435	0	1	9.4404	3	3	1	64	7	8
201128516758	0	1	9.4404	3	3	1	64	7	2
201128516787	0	1	9.4404	3	3	1	64	7	8
201128516796	0	1	9.4404	3	3	1	64	7	8
201128516798	0	1	9.4404	3	3	1	64	7	8
201128516800	0	1	9.4404	3	3	1	64	7	8
201128516832	0	1	9.4404	3	3	1	64	7	8
201128516863	0	1	9.4404	3	3	1	64	7	8
201128516874	0	1	9.4404	3	3	1	64	7	8
201128516875	0	1	9.4404	3	3	1	64	7	8
201128516947	0	1	9.4404	3	3	1	64	7	8
201128516948	0	1	9.4404	3	3	1	64	7	8
201128516949	0	1	9.4404	3	3	1	64	7	8
201128516992	0	1	9.4404	3	3	1	64	7	8
201128517108	0	1	9.4404	3	3	1	64	7	8
201128517151	0	1	9.4404	3	3	1	64	7	8
201128517344	0	1	9.4404	3	3	1	64	7	8
201128517344	0	2	9.4404	3	3	1	64	7	8
201128517344	0	3	9.4404	3	3	1	64	7	8
201128517414	0	1	9.4404	3	3	1	64	7	8
201128517650	0	1	9.4404	3	3	1	64	7	8
201128517650	0	2	9.4404	3	3	1	64	7	8
201128517682	0	1	9.4404	3	3	1	64	7	1
201128517700	0	1	9.4404	3	3	1	64	7	8
201128518005	0	1	9.4404	3	3	1	64	7	1
201128518056	0	1	9.4404	3	3	1	64	7	1
201128518237	0	1	9.4404	3	3	1	64	7	8
201128518259	0	1	9.4404	3	3	1	64	7	8
201128518389	0	1	9.4404	3	3	1	64	7	8
201128518946	0	1	9.4404	3	3	1	64	7	8
201128519077	0	1	9.4404	3	3	1	64	7	8
201128519252	0	1	9.4404	3	3	1	64	7	1
201128519254	0	1	226.5696	3	4	1	64	7	9
201128519379	0	1	9.4404	3	3	1	64	7	8
201128519748	0	1	9.4404	3	3	1	64	7	8
201128705320	0	1	12.3468	2	3	2	71	5	1
201128705518	0	1	12.3468	2	3	4	71	5	1
201128705709	0	1	12.3468	2	3	1	71	5	1
201128705762	0	1	12.3468	2	3	2	71	5	1
201128706232	0	1	12.3468	2	3	2	71	5	1
201128706443	0	1	12.3468	2	3	2	71	5	1
201128706744	0	1	12.3468	2	3	4	71	5	1
201128706755	0	1	12.3468	2	3	1	71	5	1
201128706780	0	1	12.3468	2	3	2	71	5	1
201128706867	0	1	12.3468	2	3	2	71	5	1
201128706874	0	1	12.3468	2	3	2	71	5	2
